id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
SupraMarginal R.6,31,633,252,213,3243,776,6304,9318,5901,4612,1991,360,2170,998,730,5921,969,79610,40560,38138,53707,143681,28580,16680,5893,48953,18135,33691,27985,133494,33533,2210,9778,3144,2036,25433,21933,5347,5249,20678,11947,48012,28271,2319,7914,3104,67,29,40675,15459,4645,5116,817,18789,12321,2638,640,1627,18537,8705,4977,1382,89,4860,2329,1540,0
Parietal Inf L.4,14,273,16,75,1730,1,5023,426,1761,1963,51,10,570,87,225,4954,0,75792,1752,45,46641,9532,13748,8424,0,27806,9022,1001,38320,36707,416,2105,365,2,91,6453,9203,1104,7,18738,8071,1878,10954,15,786,42,2,0,9080,6126,71,1435,4,5441,871,28,0,15,1842,2840,218,55,1,873,221,436,0
SupraMarginal R.5,19,464,52,119,2799,30,5709,2327,4351,3355,249,100,1235,296,394,6928,0,83322,10709,1777,48782,39358,24473,13732,89,42305,19523,4984,33719,65517,5363,2213,2881,130,679,19113,18285,2155,247,21638,9630,11493,20945,131,3730,633,9,0,32080,11254,381,2725,55,13778,4804,299,120,318,8260,5545,1047,460,1,2154,814,812,0
Parietal Inf R.2,14,262,14,77,1656,1,5231,382,1444,1910,37,18,539,91,235,4688,0,77408,1855,33,51344,9158,12499,8784,0,24697,8205,519,46129,36141,538,1912,760,2,247,4764,8159,1131,5,16892,9279,1713,8717,10,934,57,6,1,5699,6085,37,1174,6,4950,919,24,15,49,1602,2725,198,86,2,801,263,456,0
Angular R.3,14,270,29,62,1860,13,4432,859,1450,1481,85,56,529,139,127,5763,1,69965,4513,479,54127,18960,14265,6845,21,25784,6025,1584,28370,30496,1083,1793,1910,56,160,5868,8806,1307,60,13568,6051,3069,6862,29,759,191,25,3,5625,3033,55,1295,37,3642,1627,103,48,121,1669,1543,286,242,16,680,258,135,0
Occipital Mid R.5,23,388,153,100,1524,309,5395,4970,2316,1734,999,138,778,288,175,2416,102,54861,18990,14395,64419,106995,9845,4327,2056,32873,6093,15728,31521,54032,16027,1747,3084,928,659,8081,6649,1268,1581,15151,6645,14262,6832,1405,2020,943,11,4,8822,2857,1520,752,79,6114,2498,867,213,339,3296,1411,792,412,26,1034,260,167,0
Temporal Inf R.11,22,311,128,103,1420,243,5021,4111,2096,1528,757,26,420,317,223,2919,90,60761,21924,12582,48876,93335,12964,3158,1474,31267,4073,11098,32845,54552,15067,2057,721,179,236,8197,3162,1515,1225,19756,5127,9632,5619,718,773,200,3,0,10620,3226,1235,581,84,3640,1478,720,5,54,1634,1374,968,72,43,411,499,259,0
Postcentral R.1,25,330,123,177,1200,112,5370,3468,2657,3032,895,81,629,703,590,1866,19,51026,13080,4704,46185,68651,10878,8610,479,30808,8775,14163,38745,78191,13769,1664,2357,385,466,10865,4649,3547,1234,20108,8190,18934,19865,1049,2341,687,7,8,19112,11167,1868,695,196,6591,3994,1748,146,364,3004,3164,2968,275,177,787,1752,1160,0
Postcentral R.4,24,328,114,162,1346,133,4858,3563,2738,2683,754,83,566,601,536,2122,39,50955,15438,6253,41508,66180,13088,7950,593,32389,7241,11920,31353,75579,13912,1617,2369,508,395,11886,4904,2216,1235,18970,6079,17267,16408,715,2201,616,16,7,19793,9742,1496,587,216,5691,3301,1208,144,321,2803,2738,2414,272,112,615,1523,1075,0
Occipital Mid R.4,24,267,151,125,916,268,3634,3545,828,1638,1047,65,414,424,285,1251,119,36135,12241,9332,47890,67946,3447,3633,1531,15099,5310,13774,20264,33643,13742,767,1488,526,472,1957,3458,1703,1994,5705,3641,10518,3257,1388,857,537,2,3,1693,3554,1865,371,96,1937,1979,1235,42,134,580,1282,1320,156,50,495,656,372,0
Temporal Mid L.5,8,189,13,15,1057,5,2826,536,1397,341,24,11,212,15,12,1754,0,38509,2673,296,24322,12085,8463,1132,6,18562,1711,476,16456,8997,352,1430,393,10,157,6142,1975,78,11,9676,2114,801,1354,4,328,20,0,0,6204,206,13,652,2,1850,230,8,9,10,1371,159,15,19,0,155,6,5,0
Temporal Inf L.12,15,186,39,66,559,12,2940,966,709,1048,159,20,275,153,131,551,0,28003,2705,436,31703,19982,2320,2051,19,10578,3696,2183,20783,20922,1929,728,534,16,118,1331,2160,724,83,7097,3093,3728,2725,111,437,115,1,0,1799,2227,166,274,23,1762,879,191,12,45,700,822,380,71,12,276,247,133,0
Temporal Mid R.1,7,91,12,9,384,6,1276,288,266,156,15,10,41,12,2,648,1,17013,1146,200,14143,5884,1728,485,4,3742,637,248,8192,3088,174,248,188,15,36,494,503,64,10,1903,262,260,334,2,104,12,0,0,359,47,1,25,2,218,76,7,5,6,69,13,7,12,1,7,0,0,0
Temporal Mid R.3,38,440,308,395,1289,890,3890,6280,1470,5116,3080,325,2117,2258,2208,1218,1014,30970,15863,24692,33321,85918,5336,9120,7818,13382,13548,33383,15290,61895,28843,738,4902,2243,2087,2858,14572,8616,9191,5224,10721,45147,11740,3628,4209,3595,42,48,2718,26226,10789,2251,2267,10138,15933,6083,316,2056,4795,15541,14737,2515,320,7365,10059,7909,0
Fusiform R.7,27,400,179,172,1815,382,4093,4567,2250,2701,1297,265,1301,735,511,3167,266,40469,17988,11976,34698,67187,13477,7343,2377,21394,6437,17147,18958,51879,14475,1561,5023,1871,956,8069,11467,2825,2898,10838,7781,22254,10789,1503,3154,1848,213,29,8055,7303,2559,3088,452,8734,6126,1933,613,956,5481,4646,3023,1286,99,2816,1539,901,0
Occipital Inf R.4,40,439,349,431,1093,1068,3534,6704,1426,5135,3609,522,2119,2840,2363,741,1256,26502,14539,27417,29804,86355,4219,7640,9415,11950,13085,34076,13880,59139,33261,466,6877,3850,1927,2366,12047,9690,11819,4761,9200,51502,11349,5512,5088,5557,41,275,2525,26482,11005,1662,3843,9476,17279,8028,599,3602,5003,14578,19946,3649,444,7244,12004,8118,0
Insula L.1,10,127,27,18,555,27,1064,546,509,313,53,30,112,29,11,1024,11,11412,1893,691,7926,6347,3264,1133,40,4832,844,764,2648,4397,397,282,580,82,79,1333,1149,228,54,1798,713,669,1022,15,276,60,0,1,1181,170,19,214,11,598,234,19,56,32,372,123,28,49,1,42,9,3,0
Insula L.2,11,143,17,38,490,1,1290,288,536,516,52,38,275,46,66,784,0,11426,632,19,10233,3185,2280,1334,0,5668,1239,499,3293,5222,289,291,591,7,131,1238,2123,284,8,1644,1605,750,1084,17,462,76,13,0,1073,916,58,227,0,1503,334,39,38,85,810,420,80,113,0,377,61,67,0
Putamen L.3,15,81,73,32,143,152,643,728,111,204,214,30,71,65,24,98,142,4850,1223,2025,5716,7238,293,170,481,1255,282,1218,2364,2430,1031,59,416,195,71,94,330,125,257,348,483,960,212,105,107,106,0,4,89,148,133,46,37,140,177,99,5,30,68,66,75,24,4,36,24,8,0
Insula L.3,12,147,35,31,705,29,1302,685,567,488,101,28,194,61,29,1454,3,14818,2915,744,9691,7421,3894,1644,66,5431,1415,1322,3422,6338,716,338,529,82,170,1157,2047,355,100,2199,1264,1284,1338,45,389,71,4,1,1240,431,60,392,17,977,533,71,44,37,608,303,75,74,5,129,43,10,0
Temporal Sup L.2,17,181,60,76,555,56,1527,1060,499,954,284,39,402,164,176,715,4,12349,2643,1252,11947,12450,1959,2128,217,4726,2505,3009,3824,10708,2124,359,670,113,127,985,2876,809,298,1643,2486,3230,1770,180,449,154,4,1,733,2295,440,413,36,1753,1072,202,13,113,779,1015,502,121,12,721,217,272,0
Insula L.5,17,143,81,55,481,149,1090,1294,469,708,305,19,124,158,68,712,126,9473,4095,3287,8977,13753,2470,2077,481,4627,1912,3756,2840,9333,2304,273,314,112,125,1193,933,724,557,1629,681,2782,2168,143,177,118,0,1,1038,1007,261,185,63,544,589,282,4,27,303,316,275,18,23,51,130,39,0
Insula L.6,6,25,8,7,29,2,387,73,39,34,10,1,8,6,2,12,0,2487,93,25,3389,1142,38,23,1,678,14,47,1592,585,53,57,24,2,21,46,22,4,4,347,139,57,39,2,13,1,0,0,24,11,1,3,0,26,11,2,0,0,10,3,5,1,0,0,0,0,0
Insula R.1,6,89,11,4,557,6,664,283,377,86,12,17,21,2,0,1521,0,8954,1612,206,5003,3229,3838,407,7,3252,355,213,1628,1753,122,199,358,30,69,1360,436,18,4,1090,84,104,288,3,153,26,7,0,947,0,0,11,0,156,17,1,11,5,71,0,0,4,0,0,0,0,0
Caudate L.1,8,34,13,15,59,3,189,105,28,69,27,3,29,15,11,69,0,847,181,35,1624,732,85,72,3,212,49,103,285,485,100,34,35,7,14,29,112,15,6,79,118,142,38,15,14,4,0,0,9,67,10,11,3,37,40,0,1,1,11,8,27,6,0,19,3,3,0
Putamen L.2,5,34,6,4,87,1,240,62,47,36,6,9,10,3,0,95,0,1623,119,8,2029,526,179,76,0,339,37,41,676,388,29,46,111,3,11,58,55,12,2,131,43,34,34,1,35,9,3,0,29,0,0,11,0,20,9,2,2,8,11,0,0,1,0,0,0,0,0
Putamen L.4,11,47,30,25,73,32,316,244,65,158,65,9,25,44,24,61,13,1909,364,361,2888,2108,155,177,60,762,177,343,833,1350,251,28,76,27,17,73,118,100,68,177,107,378,141,6,45,34,0,0,60,187,41,11,16,72,82,32,2,11,19,38,53,6,3,3,27,11,0
Insula L.4,5,43,7,3,131,3,319,104,87,34,5,8,9,2,0,172,0,2806,258,59,2572,1044,359,76,2,911,53,46,997,477,28,56,121,9,22,152,73,5,2,216,29,40,45,0,46,10,2,0,86,0,0,13,0,39,8,1,1,3,8,0,0,1,0,0,0,0,0
Frontal Inf Tri L.4,9,84,18,18,231,10,703,297,194,221,35,14,63,26,13,308,0,5932,745,212,6039,3568,710,428,17,2423,684,369,2212,2607,254,148,176,28,39,391,476,117,18,646,367,453,431,8,89,24,1,0,252,160,15,32,8,221,119,20,7,18,75,69,23,18,0,27,14,3,0
Caudate L.2,8,37,8,20,44,2,218,68,42,151,10,4,16,22,22,16,0,931,61,23,2135,557,67,175,1,321,252,56,428,836,39,23,29,3,12,17,59,68,4,120,77,169,124,0,39,12,0,0,27,209,5,1,4,52,32,4,3,5,7,42,17,3,2,2,22,11,0
Caudate R.1,12,36,38,28,39,29,228,217,34,139,130,6,14,33,28,25,5,823,199,227,2435,1596,56,151,81,257,128,620,434,1035,349,17,45,21,15,15,46,55,75,122,73,233,108,96,32,31,1,0,21,176,118,2,4,46,24,40,0,6,3,40,40,0,2,2,21,13,0
Putamen R.3,13,70,47,31,133,49,567,458,81,208,161,24,63,48,28,124,4,4110,784,622,5163,4747,202,242,178,988,286,913,2057,1850,751,49,310,86,56,73,285,136,116,336,547,655,180,99,63,102,4,0,52,185,128,41,2,124,128,86,3,34,48,76,70,17,5,36,13,14,0
Putamen R.4,10,48,28,17,91,31,317,253,72,117,58,7,24,15,16,79,14,2074,480,416,2619,2244,209,155,60,677,162,360,695,1029,224,26,77,26,17,85,114,28,39,168,88,200,107,10,65,18,0,0,77,135,46,7,2,63,34,6,6,4,8,36,18,7,0,9,6,9,0
Insula R.6,15,122,52,53,457,52,985,887,371,615,193,11,92,134,76,806,13,9033,3354,1422,7923,9984,2383,1933,147,3660,1206,2200,2677,7755,1561,265,213,38,65,1099,786,396,228,1244,588,2443,1612,124,148,63,0,0,815,1067,147,84,50,413,307,158,2,25,148,243,313,15,10,46,124,51,0
Insula R.2,7,95,10,11,514,2,835,227,426,195,17,6,68,10,6,1355,0,10129,1073,55,6918,2347,3237,776,1,4434,624,253,2351,2515,134,289,124,8,61,1288,910,56,6,1406,405,285,616,5,116,11,3,0,1081,102,5,116,0,471,73,4,3,2,210,76,11,9,0,18,2,1,0
Rolandic Oper R.3,26,240,200,125,569,645,2040,3328,738,1572,1192,112,438,481,282,464,951,14609,7454,15012,23501,38787,2029,2294,3895,6862,4484,12828,8485,24151,8794,227,1561,1039,339,1159,2821,2311,2793,2399,2483,9881,3825,1095,1198,860,9,10,1599,3808,1947,241,448,2058,2513,1107,78,300,919,1611,1605,302,40,509,671,398,0
Insula R.7,5,19,4,6,16,0,282,36,32,32,4,0,4,4,2,3,0,1706,32,0,2560,586,21,22,0,563,16,24,1115,493,18,32,0,0,9,41,10,2,0,251,63,40,39,1,3,0,0,0,27,12,0,0,0,19,2,0,0,0,3,4,4,0,0,0,0,0,0
Temporal Mid L.15,16,136,63,57,292,65,1193,1073,353,605,265,23,158,157,73,271,19,7635,2114,1551,9448,13770,908,959,189,3726,1199,2667,2994,8275,2335,209,359,106,66,409,921,443,339,1464,947,2780,1237,195,211,113,1,1,636,847,242,74,52,599,574,299,8,35,239,308,285,52,30,103,129,41,0
Rolandic Oper L.1,20,211,66,124,561,44,2486,1429,683,1680,337,30,420,382,377,686,2,18948,3931,1274,32580,22828,2255,3247,158,8942,5286,3871,15320,24349,3827,364,433,93,143,950,2678,1474,283,3204,4362,7621,4006,263,657,212,2,0,1419,5394,492,254,141,1886,1967,491,28,123,886,2140,1337,97,54,527,958,666,0
Postcentral L.9,27,317,168,183,1287,249,3905,4379,1983,2653,1379,73,532,695,602,2305,107,39495,18359,9275,36832,77742,10352,8252,1562,23708,5690,21922,20915,62543,20264,1406,1411,567,258,6859,4885,1652,2051,16635,4533,18803,14264,2282,1144,630,6,2,11665,9407,3295,509,373,3621,2102,1786,70,309,1711,3054,3285,228,56,599,1572,1181,0
Postcentral R.8,27,305,176,175,1180,310,3856,4237,1467,2223,1401,104,631,668,546,1979,137,38940,16625,10278,38264,75485,8214,6129,2054,18508,4033,17983,23994,51173,18634,1189,1947,853,279,4519,5187,1374,2388,12605,6027,18152,9022,2235,1110,759,18,12,6750,7385,3133,690,396,3424,2618,1656,88,418,1411,2477,3089,353,36,970,1411,1015,0
Rolandic Oper R.1,24,233,134,142,548,236,2401,2515,740,1700,848,87,485,544,396,592,122,17281,5591,6110,30254,35075,1930,2941,1250,9118,4338,8601,13609,26709,7958,315,1142,504,288,1033,2791,1886,1714,2963,3846,10704,3767,737,972,706,10,10,1472,5072,1520,249,254,2044,2691,1210,116,278,1156,1992,1952,259,91,616,1130,646,0
Frontal Inf Orb R.2,15,128,60,45,484,90,1004,1000,380,558,210,16,101,90,65,869,50,9560,3664,2205,7962,10971,2455,1855,308,3732,1262,2536,2667,7462,1486,269,249,63,79,1114,909,240,239,1261,624,2035,1544,96,166,86,1,0,814,942,219,90,25,418,258,91,1,27,155,260,203,21,2,55,85,47,0
Frontal Inf Tri R.3,10,84,22,23,211,15,804,323,206,257,49,22,66,33,23,244,1,6476,692,290,7023,3959,673,565,28,2529,626,495,2633,3044,310,139,344,41,43,403,391,113,40,703,635,509,521,6,137,45,0,1,335,297,31,31,5,293,128,26,7,36,63,80,38,27,0,39,24,11,0
Insula R.5,9,109,10,26,484,1,889,238,382,456,18,7,82,31,34,1087,0,9240,1041,41,7415,2881,2576,1552,0,3878,1670,292,2441,4358,186,232,176,3,40,1125,970,165,6,1284,474,668,1355,1,125,23,0,0,829,661,9,88,0,457,145,13,4,13,160,232,39,10,3,33,32,23,0
Temporal Pole Sup R.3,4,23,3,3,50,0,190,49,51,14,3,1,2,0,1,45,0,1473,135,0,1845,492,165,7,0,602,20,12,511,239,40,17,12,0,12,94,1,0,0,120,12,2,9,0,9,2,0,0,65,5,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
Putamen R.2,5,34,6,4,62,2,254,62,58,46,4,8,6,4,0,18,0,1610,92,24,2110,531,154,61,1,429,122,34,861,516,19,32,81,2,9,67,48,24,1,138,13,42,68,0,48,5,0,2,41,0,0,1,1,10,7,2,2,8,9,0,0,0,0,0,0,0,0
Insula R.4,11,107,44,11,307,81,1003,764,439,136,72,33,52,9,3,487,75,7834,2040,1873,8682,8850,1478,235,146,5075,346,818,2949,4108,530,203,541,192,172,937,370,9,55,1728,362,447,364,28,408,44,0,5,1050,46,18,49,1,379,50,3,32,26,160,26,2,9,0,12,2,0,0
Rolandic Oper R.2,15,187,44,61,622,36,1719,841,667,963,170,68,339,124,125,860,9,15659,1956,873,17607,10110,2935,2262,102,6702,3287,2181,6333,11192,1139,213,1167,104,246,904,2938,662,151,2577,2269,2412,2490,69,815,326,8,6,1442,2025,234,393,41,1797,953,134,104,166,792,987,288,168,14,400,157,166,0
Precentral R.10,23,291,108,145,1229,118,4085,2993,1859,2357,729,62,464,456,468,2301,10,41463,13426,4836,39137,57704,10087,7549,645,23494,6248,12675,23345,54720,10732,1418,1419,256,319,6665,4304,1251,914,16993,4609,13040,13763,771,1080,506,1,0,11327,8428,1543,433,116,3548,1824,907,45,248,1389,2474,1935,197,12,599,1063,939,0
Occipital Inf L.1,20,295,60,130,1134,25,3604,1369,1870,2158,307,136,903,391,417,1678,0,30337,3899,567,31991,19412,8434,6017,60,19747,4649,3773,16412,31588,2647,1063,2771,184,713,6875,7239,1709,246,10091,7360,7826,10216,181,2399,716,57,10,7751,6756,490,1265,59,7919,3355,579,207,585,3786,3881,1255,677,81,1744,1116,778,0
Occipital Mid L.2,28,404,124,254,1525,79,3600,2774,2002,4144,975,231,1764,1037,1185,2075,11,32277,8153,2109,30475,32972,8810,9774,314,17332,12655,11846,10997,46376,8460,883,3790,511,995,5337,14832,5243,936,7604,9857,20566,14658,1177,3631,2087,81,18,6048,17588,2501,2837,367,11447,9065,2213,371,1305,6348,11739,5238,1464,250,5049,3993,3475,0
Calcarine L.2,27,319,164,187,976,266,3950,3434,1973,2640,1225,174,936,852,582,820,90,29667,9591,7208,34435,51827,6605,6418,1499,21073,3332,14750,18201,49901,12044,982,2993,878,1218,6359,5613,3737,2626,11286,7629,17802,13131,1434,3185,1381,16,22,7650,7976,2379,1129,400,7759,5291,2376,308,797,4267,4446,3525,843,205,1742,2000,1016,0
Lingual L.4,24,316,107,169,1041,109,3943,2353,1874,2571,671,144,1028,685,559,1236,20,31225,6370,2954,33480,35627,7311,6355,459,20701,5328,7843,18249,42431,6164,967,2657,422,999,5847,7016,2965,1018,11125,8608,14090,11418,556,2735,989,26,13,7281,8199,1133,1385,273,8068,5328,1407,203,669,4366,4829,2700,761,158,2071,1851,1051,0
Calcarine L.3,39,439,331,410,1235,832,3064,6021,1457,5005,3576,488,2340,2599,2132,1324,693,22843,13772,19286,26482,61030,4806,8125,7159,11378,13807,34433,6498,53165,27090,423,6980,3076,1732,2969,15303,9016,10261,3386,10075,47182,11146,6209,4578,5170,67,257,2354,23886,11322,2344,2601,10254,18614,8766,452,3247,5611,15111,17562,3662,701,8309,10020,6957,0
Occipital Sup L.5,25,413,126,174,1625,127,3753,2996,2539,2768,912,434,1640,693,568,2253,17,35021,8430,3114,33355,35244,10430,6971,625,25307,6391,9591,11073,38169,8504,1065,7144,1040,1404,8848,12744,3130,1230,8502,8963,16124,10983,1101,5907,3106,236,82,8285,7653,1861,2790,246,11203,7568,1716,1242,1997,8086,5799,2935,2253,133,3768,1722,1064,0
Fusiform L.4,25,397,128,172,1609,181,4113,3326,2096,2952,885,191,1434,631,603,2372,55,38667,10825,5720,33447,49556,10428,7334,972,21256,9472,12294,16173,43460,9301,1298,3683,880,1055,6325,12549,3083,1541,10844,9928,17498,10780,849,3203,1188,108,7,6897,9234,2012,2533,277,9897,6246,1259,367,837,5666,6305,2494,1078,93,3472,1816,1282,0
Occipital Inf L.2,30,419,135,300,1418,144,3450,3165,1867,4802,995,215,1877,1358,1563,1531,27,29025,8284,4281,29246,37770,7487,10329,686,15852,15683,11653,8996,49979,10331,661,3680,718,1137,4413,14552,6505,1506,6331,10124,26604,15216,1060,3692,1700,57,32,4989,23352,2189,2581,902,10835,11393,2248,329,1371,6169,14181,7178,1584,291,5551,6219,5099,0
Occipital Mid L.11,35,403,208,387,1185,256,3289,3902,1330,5178,2021,220,2091,2054,2214,1233,43,24759,8496,6016,30611,44060,4869,9866,1613,11620,14842,19949,8549,52960,15662,536,3289,880,1293,2499,14893,9036,3808,4147,11197,34722,11911,2809,3248,2609,27,22,2418,27606,6299,2358,986,9935,15517,5338,176,1488,4737,16941,13021,1611,620,7288,9882,7941,0
Occipital Mid L.12,39,422,331,410,969,1003,3361,5985,1503,4911,3281,465,2105,2676,2179,666,1165,21878,10893,23400,29726,67988,3690,7295,8536,12324,11985,30342,9733,57888,25709,501,5871,3270,1932,2860,11500,9162,10855,4126,10113,47545,11693,4453,5080,4806,34,228,2950,24941,9542,1523,3521,10251,17448,7517,541,3064,5638,13801,17862,3469,480,7080,11120,7200,0
Occipital Inf R.1,17,237,45,91,884,15,3313,1122,1402,1486,203,76,516,224,238,1447,0,27175,3990,513,34211,19301,6741,4180,32,15577,3208,2876,19561,25202,2327,1030,1800,102,438,5569,4177,964,118,8379,5188,4921,6863,130,1431,376,19,0,5845,3862,267,414,28,5061,1596,282,103,262,1666,1869,657,292,18,802,492,356,0
Occipital Mid R.1,55,285,770,715,357,3769,1938,8258,576,4570,11417,159,1122,6669,4380,241,6897,9333,10372,59973,19915,76830,839,4140,50704,4623,5501,69621,6034,50632,63632,170,1478,2862,354,627,3174,11251,57160,1302,4487,75713,7038,27027,867,3025,3,28,649,29318,45822,318,9832,3192,13376,37459,54,1069,1440,10525,57464,964,2569,3403,30005,16116,0
Occipital Inf R.2,20,349,47,143,1707,4,3461,1329,2208,2638,214,114,1218,406,516,3024,0,36144,5249,125,30104,16667,13074,8039,2,20705,7046,2643,12671,32302,2439,1330,2490,42,699,8779,11680,1794,50,8987,7329,8957,11851,111,2291,600,90,2,8327,8611,294,2711,14,9463,4471,456,204,536,5523,5662,1296,691,123,2731,1407,1092,0
Lingual R.2,13,173,27,51,509,14,2645,664,857,794,77,52,257,101,94,515,1,21919,1919,423,29921,12044,2498,1717,22,12601,2305,1130,16696,14999,845,742,1227,76,349,2311,1643,304,59,6610,3020,2269,2998,34,1004,159,7,5,2813,1462,50,164,33,1946,643,56,83,126,665,633,210,145,2,265,156,92,0
Lingual R.4,15,208,38,67,699,24,2951,963,1132,1077,133,77,359,156,142,810,1,25517,3022,782,31741,16543,3849,2485,56,15791,2822,1912,17596,20362,1467,970,1768,139,433,3431,2647,487,125,7813,3579,3718,4410,57,1352,307,14,4,4205,2256,122,360,47,2982,1038,132,112,213,1083,1046,376,225,12,420,271,166,0
Lingual R.5,48,366,538,590,705,1988,2304,7910,833,5304,7051,297,1697,4682,3575,402,2481,13305,13774,41622,23514,74767,1878,6490,23159,6495,9755,54962,4726,53393,51368,258,3388,3106,938,1250,7959,11673,27393,1614,7394,70680,8664,14195,1874,4959,34,90,935,31663,26822,1224,5825,5172,17607,20430,135,2274,2497,15134,38085,1927,1464,5627,21468,13258,0
Calcarine R.3,16,232,48,72,486,28,3622,1125,1627,1083,201,152,484,186,145,246,4,24710,1939,814,31257,17024,2734,1598,64,22222,2410,2202,18555,21786,2195,1015,2690,198,1088,4248,2063,716,183,12122,5932,3886,4943,124,3497,604,19,29,7201,2052,210,279,37,4893,1489,252,378,472,1966,1150,489,445,20,590,281,156,0
Occipital Inf R.3,40,393,356,424,869,966,3378,6149,1554,5020,3895,323,1756,2840,2179,445,837,22286,12120,22056,27798,73556,3772,7551,8415,11603,10905,38352,12095,63013,30803,431,4211,2843,950,2474,8919,10640,12743,6140,9907,48094,15282,6440,3574,4004,26,45,4073,24914,12271,1343,2821,8960,15586,10497,554,2082,5530,13837,18232,2210,936,5221,11336,6862,0
Occipital Sup R.6,21,381,71,139,1587,21,3742,1920,2462,2440,438,230,1400,410,461,2473,1,35890,5463,584,34215,25099,10983,6708,40,25781,6371,4992,12360,31212,4672,1215,4293,254,1215,9225,11902,1943,240,9159,8292,10296,10051,454,4201,1300,95,11,8565,7051,839,2268,54,10911,4763,713,583,972,6972,5112,1565,1292,40,3171,1131,908,0
Occipital Mid L.1,39,396,269,472,961,439,2854,5001,1173,5945,2809,226,1825,3018,2873,757,167,19555,10105,11452,22442,56370,3320,9701,3176,7299,17092,28969,8418,56616,24609,486,3401,1008,719,1762,11374,11978,6604,3083,8670,50226,13212,4220,2203,3225,54,12,2000,36406,8556,1551,2180,7531,16539,8961,183,1728,3768,16972,21094,1754,1062,5985,15573,10658,0
Occipital Mid L.3,44,346,390,556,831,964,3039,5908,811,5464,4725,250,1503,4038,3517,689,637,20031,12795,19955,26497,73623,3083,8895,8980,5984,10834,40518,11254,60259,35982,358,3355,1999,754,822,8855,11874,15138,3594,8944,57887,10077,8526,1909,3825,83,15,1130,35754,16689,1463,3878,5055,15075,15012,166,2046,2195,14636,31294,1846,1165,4675,20757,13675,0
Occipital Mid L.4,33,480,232,296,1854,540,3919,5465,1927,4545,2066,375,2300,1440,1410,2574,465,35805,16838,16410,31855,70329,9440,9774,3913,16042,14881,27020,11974,55815,19712,994,6547,1962,1704,4643,20113,6240,5476,5949,10910,35026,11604,2287,4863,3199,127,66,4038,18983,6311,3667,1038,11966,13342,3649,620,2048,6817,12487,7823,2944,190,7883,5453,4315,0
Lingual L.5,39,423,293,448,1256,605,2828,5851,1317,5477,3089,337,2036,2848,2597,1266,189,21621,14304,16763,23628,61430,4792,10282,5177,8809,13317,29744,6185,54940,29495,530,5654,1967,887,2683,13662,8982,8240,2823,9375,53256,11856,4767,2863,4151,123,53,2251,31102,9405,2581,2430,8240,16997,8438,290,2439,4522,15825,20211,2600,741,6756,13368,9285,0
Fusiform L.6,28,444,121,257,1719,133,3654,3249,2067,4435,884,238,1914,979,1280,2372,27,33325,9941,4604,29448,41446,9405,10269,670,17392,15814,11878,10054,47100,10668,923,4667,733,1189,5668,17090,4615,1306,6461,10360,22821,14255,799,4100,1748,38,51,5704,19962,2300,2784,571,12086,9367,1600,352,1279,6352,12810,4852,1682,52,5660,4172,4126,0
Occipital Mid L.9,40,382,301,479,897,643,3105,5073,994,5553,3226,250,1886,3057,2954,690,445,20039,9491,14539,27510,59198,3004,8445,5497,8466,14702,30141,9290,57005,24470,439,3556,1285,1387,1452,11500,11237,8291,3039,10412,48586,10692,4726,2756,3271,29,39,1364,33581,10993,1519,2726,6970,16662,9049,182,1884,3215,17115,21805,2066,874,6452,15718,11266,0
Occipital Mid R.2,46,346,468,567,813,1508,3154,6842,896,5118,5845,291,1514,4378,3449,528,1711,21248,14507,30686,28144,86275,3242,8343,15128,7253,7590,47390,12669,63431,43656,353,3892,3029,919,1035,8286,10946,22774,3811,8217,61391,9903,10787,2308,4157,64,34,1313,31858,20888,1393,4970,5686,15882,17927,280,2275,2620,12920,33865,2171,1245,4972,21003,12887,0
Fusiform R.9,32,439,173,323,1457,267,3407,4148,1822,5031,1390,258,1957,1609,1694,1598,88,27770,10868,8616,27985,50592,7257,10550,1572,13930,16470,16944,8733,52727,15295,662,4420,1165,1084,3881,15278,7064,3077,6132,10487,32967,14988,1288,3713,2384,53,17,4597,24374,3507,2532,1170,10335,13234,3258,385,1610,6018,14644,8823,1918,368,5875,7220,5589,0
Occipital Mid R.7,47,344,485,596,565,1603,2529,6870,741,5192,6094,294,1587,4828,3690,248,1832,13610,10178,32395,23890,71914,1426,5429,16789,6158,10352,44493,7315,54236,43977,234,3492,2970,957,899,6615,12515,23343,1865,8107,65107,7878,11334,2190,4595,14,84,798,32796,21424,746,6283,4797,17766,19741,175,2142,2058,13784,38782,2126,1641,5321,23315,13881,0
