id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Temporal Mid R.13,27,764,162,189,4367,270,9029,7832,7260,4886,1282,272,3301,676,697,8748,98,134045,37533,17142,108223,182182,42331,16485,1804,77953,32543,28047,47375,127205,26397,3102,8109,1344,2236,31266,35980,5314,2257,31598,17944,40723,27740,1408,6303,2117,93,20,41737,13093,3394,8333,223,27973,13225,1865,835,952,29747,11249,3102,1699,109,10701,1464,1826,0
Angular L.1,18,210,60,93,712,47,3373,1521,791,1435,276,38,269,267,226,1031,4,39984,5475,1621,55253,32992,3664,3440,141,17594,4719,4142,17831,28938,3937,809,821,105,306,2049,2336,1131,305,5134,3096,6308,3813,205,670,272,0,0,1783,3895,320,144,102,1788,1103,328,33,106,536,1057,812,96,16,246,525,302,0
Cuneus L.1,21,269,90,120,802,134,4735,2413,1781,2159,434,62,342,440,322,757,75,42126,6920,5133,71067,54217,5181,4965,485,25083,7674,7713,36597,56809,6099,1717,1342,322,391,4893,2915,2224,830,16965,3778,10958,12364,229,1131,416,4,3,10554,6706,537,205,312,3542,2029,633,66,241,1027,1662,1389,121,53,291,949,493,0
Occipital Mid L.6,25,271,170,130,834,398,4460,3775,955,1709,1113,106,404,490,299,1056,373,48000,11500,12917,78142,80099,3814,3491,2330,21541,4583,14072,28553,43068,13228,942,2276,776,764,2290,3108,1751,2385,6636,4598,11896,4412,1236,1151,890,17,8,1942,4202,1929,249,219,2280,1996,1359,53,310,821,1213,1607,253,63,421,777,372,0
Calcarine L.4,39,730,373,368,2308,1050,8791,11807,5528,5647,4449,614,4529,1753,1887,2714,1063,84232,34456,41023,114201,214469,15967,10992,10415,65715,18566,59086,39914,149449,62640,1748,12070,6792,2787,14086,26810,7384,11046,30039,34193,81027,21150,10335,9991,4071,103,82,27186,23417,17653,3878,1672,33106,20411,5829,2708,3085,31324,16181,11285,6306,215,21599,5979,6759,0
Occipital Sup L.6,20,291,86,104,1020,110,5615,2681,1675,1788,439,114,416,340,251,1657,49,61523,9222,5099,90900,67428,6213,3822,410,29990,6678,6821,48208,54460,7990,1198,3083,514,625,3732,3821,1589,694,17851,5683,9324,6565,307,2068,756,18,5,8461,4415,624,320,160,3140,2051,562,120,387,1045,1453,1031,202,49,434,612,347,0
Occipital Mid L.7,25,418,159,141,1959,257,8684,5487,2861,2781,1208,137,745,470,365,3554,117,112566,24770,13758,125762,149549,14930,8905,1570,60900,10532,22557,71661,100872,21628,3216,4556,927,1206,11471,8173,2219,1881,29272,12111,19140,12922,1901,2478,1193,13,8,15047,7666,2528,1007,165,6903,3106,1377,174,459,2945,2713,1732,264,31,975,811,537,0
Occipital Mid L.8,21,265,101,109,774,139,4967,2574,1111,1760,573,62,421,356,262,727,44,46102,7186,5360,77648,61874,3623,3518,624,19062,6927,8575,41154,46981,7405,1233,1511,281,564,2266,3407,1570,939,12293,5437,9076,5980,520,1146,496,0,0,3727,4699,875,287,139,2390,2117,655,28,181,729,1480,1173,153,46,493,606,364,0
Occipital Sup L.7,12,149,14,52,500,4,2889,290,482,807,29,22,249,70,117,531,0,29249,768,110,48344,6671,2129,1699,4,9131,2856,447,25230,16925,221,614,587,24,81,955,2259,341,14,4484,3783,1146,2091,4,454,54,2,0,825,1953,17,241,14,1335,432,20,18,54,358,713,118,78,0,356,149,155,0
Precuneus L.10,22,233,110,121,812,116,3840,2301,1261,1642,724,64,411,404,296,1045,23,35115,7954,3539,62215,47359,6272,3856,499,16998,3779,9500,27014,43568,7541,1614,1511,199,267,4442,3467,1528,964,11445,4844,9003,7869,971,650,490,11,3,7937,4367,1246,419,150,2415,1699,887,18,222,709,1480,1434,222,63,563,684,394,0
Angular R.1,21,214,97,113,638,126,3502,2070,705,1460,534,93,282,397,273,773,34,37111,6432,3729,62675,43993,2930,2557,543,14852,3880,6299,22113,31577,6500,761,2010,432,352,1520,2174,1507,881,4696,3225,7796,3376,410,836,728,27,14,1344,3937,770,160,165,1448,1480,795,132,259,539,1005,1224,169,60,231,746,357,0
Precuneus R.1,28,481,214,164,1588,608,7344,7423,4582,2990,1502,191,1096,736,430,1291,717,69019,24030,29330,99866,153917,13529,6153,3951,57184,11284,23761,45068,117636,28487,2216,5175,1921,2113,14504,6762,3694,3760,32880,9802,29079,19049,1834,4605,1608,11,20,32715,7624,2655,1402,670,10980,6437,1917,371,580,9271,3174,2993,471,67,1660,1271,640,0
Occipital Mid R.4,21,338,107,103,1408,143,6969,3362,1593,2002,644,115,583,316,227,2045,29,88739,12844,6045,113054,89629,8115,5588,700,35839,8153,11217,60323,60735,10257,1629,3252,537,1065,4180,6183,1639,974,16841,9305,11393,6851,708,1756,840,8,39,4601,4731,998,612,84,4393,2416,699,91,313,1722,1750,1020,198,22,667,468,283,0
Cuneus R.3,30,514,247,188,1397,671,8228,8167,4694,3183,2032,280,1498,839,518,1084,700,72071,20254,29521,113685,176544,9684,5820,4897,60895,9894,29569,53989,126434,34702,2205,6714,2817,1995,12012,8320,3709,4920,36256,14119,36417,17386,3335,5987,2289,31,24,33027,8156,4261,1219,603,14717,7541,2756,447,1030,12425,3853,3595,928,96,3070,1419,823,0
Precuneus R.6,18,238,54,99,887,48,4311,1466,1396,1794,223,70,323,274,271,1242,9,42349,5540,1938,69091,33301,6722,4502,142,19988,6459,3673,34073,44513,2990,1681,1836,202,347,4640,3227,1345,273,12979,4108,6819,8985,99,1009,435,15,2,8257,5490,264,368,127,2457,1366,268,59,279,694,1618,791,123,14,320,641,432,0
Occipital Mid R.8,29,533,237,169,1988,662,8441,8644,4912,3538,1824,258,1113,765,403,2349,722,92739,30651,34912,117889,192505,16135,8168,4592,60969,15817,34856,61103,141120,34692,2042,6799,2351,1762,18997,9142,4487,4725,31446,10277,31686,23093,2617,6541,2492,24,24,35741,8320,3317,1438,415,11780,7040,2733,482,768,7810,3362,2905,774,114,1396,1094,517,0
Precuneus R.7,19,170,75,96,475,64,3173,1327,497,1223,399,43,212,285,221,391,5,34934,3673,1694,51412,31235,1868,2411,222,10531,3075,4855,22935,26765,3306,709,1059,106,241,825,1697,1084,475,4454,2510,5215,2869,350,544,352,2,0,835,3173,591,103,85,975,877,510,44,149,328,907,797,81,40,189,528,273,0
Precuneus R.8,25,299,151,149,1008,275,4739,3903,2191,2313,1012,65,415,624,389,937,144,43232,13593,11053,73443,78327,7990,5557,1497,29328,6374,15829,32834,73024,14366,1831,1385,441,527,8055,3395,2550,2108,16317,3851,15468,13461,1149,1332,610,3,0,15402,6847,1689,394,372,3511,2384,1530,67,209,1455,1784,2331,178,126,402,1139,565,0
Calcarine R.4,54,632,650,781,1551,2414,7831,14061,2710,9087,10856,575,4599,4846,6688,1377,3044,66099,32220,71798,108689,241350,6816,15077,33747,34627,21369,118541,41397,179925,117247,1354,10857,6726,1804,5152,23404,18129,39456,14670,38597,123445,24008,27204,6066,6895,24,120,7257,69781,71179,2920,3988,24906,29468,21142,940,4686,14327,38283,42613,8082,1195,30267,31718,40965,0
Parietal Inf L.5,15,217,46,59,959,35,3782,1198,766,1118,187,39,322,119,114,1841,2,54149,4864,1164,56251,27888,4526,3540,124,18034,4778,3141,20625,22860,2078,1144,1149,104,277,2196,3595,713,137,5515,4493,3454,2877,94,638,196,2,2,1451,2235,250,406,27,1874,1071,160,32,74,760,864,276,87,4,339,161,130,0
Angular L.2,24,371,151,125,2058,302,5778,4232,1455,2685,1009,97,711,398,315,5675,146,92491,21610,11299,89119,87521,11564,10727,2025,30559,13409,19901,34827,56295,12432,1822,2597,633,710,4772,10873,2800,1556,9718,9672,14658,7460,1153,1621,832,19,2,3258,7581,1981,1189,152,5372,2993,1025,62,286,1628,2809,1422,240,35,1077,656,475,0
Parietal Inf R.3,23,291,136,117,1490,245,4256,3339,977,2015,862,74,450,397,267,4666,165,61122,16743,8170,68123,63812,8171,7427,1275,19777,7594,14254,22888,41002,10336,1391,1867,439,554,3203,5890,2160,1449,5800,5395,11557,5465,1101,946,607,7,2,1742,4940,1424,707,241,2533,1980,871,28,234,924,1644,1374,164,16,521,607,332,0
Angular R.2,25,315,166,134,1592,378,4860,4171,1127,2155,1071,105,512,542,309,4783,348,69593,20651,13051,80869,82618,8910,7696,2111,23603,7320,16639,27361,47629,13824,1344,2718,854,911,3511,6392,2415,2345,7275,6722,15226,5599,1226,1429,892,32,3,2195,5291,1692,853,357,3078,2722,1361,85,299,1176,1656,1948,241,66,600,813,383,0
Frontal Mid L.17,9,134,25,11,512,26,1944,661,495,223,42,32,62,13,3,705,8,23514,2207,909,31553,13123,2181,598,45,10118,984,784,8549,5402,494,515,798,101,192,1235,674,80,32,2757,666,434,598,12,442,73,3,0,948,63,7,52,2,476,120,10,34,20,136,27,9,19,0,10,1,0,0
SupraMarginal R.1,21,391,128,82,2308,320,6559,4562,1982,2178,603,119,421,266,141,6429,374,104739,25219,16114,91853,111738,15614,9924,1398,42409,12801,15270,43960,57415,10790,2198,4410,825,1229,7006,6478,2630,1266,16056,5550,9962,8515,465,2572,837,16,6,6473,4046,713,768,202,3300,2038,427,133,252,1234,1402,673,193,24,308,310,133,0
Frontal Mid R.19,14,182,63,28,789,115,2968,1496,615,504,182,45,138,47,20,1748,93,39518,6052,3691,44593,31510,3710,1411,328,13852,1906,3000,15656,12704,1999,902,1348,275,215,1855,1626,318,222,3869,1884,1664,1316,109,527,147,9,0,1109,373,104,223,15,897,351,51,33,42,282,167,52,49,0,51,22,5,0
Frontal Inf Oper R.3,20,306,124,66,1379,286,4934,3513,1531,1375,598,87,376,178,78,2742,251,64742,15106,11019,71824,77992,9024,4326,1356,32935,8025,11708,32232,39337,7951,1513,2544,654,543,4982,4046,1331,1080,13124,4340,7112,5858,599,1191,446,11,8,5245,1614,586,528,66,2654,1404,417,68,153,1058,696,306,193,10,290,131,43,0
Temporal Mid R.6,41,845,296,524,3893,779,8924,11425,5305,9841,3225,452,5815,2757,3899,5955,823,118002,47509,42474,96213,248390,26976,26249,6611,60186,51365,53131,43735,191914,64822,2534,11394,3292,2382,16930,52678,15731,10008,24035,26526,95741,39042,3341,8001,4266,69,74,20956,57946,14881,10119,3080,31137,35731,5480,781,2826,27976,40297,20345,5452,237,34251,16460,20004,0
Cingulum Mid R.7,17,173,66,70,488,75,3113,1276,544,898,284,51,246,197,124,395,9,34482,3324,2042,50385,29390,1830,1822,282,11777,2405,3207,23361,21464,2584,708,1088,169,231,1055,1709,721,372,4361,2579,4007,2034,173,643,265,1,1,871,1747,304,167,78,1100,939,304,44,130,477,557,456,135,23,243,270,109,0
Occipital Inf L.3,53,885,760,618,4117,3145,9110,25750,6879,10730,12460,274,4496,4405,3416,7661,4535,99394,117148,139338,90404,448348,32551,37901,43116,61654,24368,207510,43300,316895,234057,3428,6423,5149,2102,25135,36459,21927,48163,31188,27490,197511,53258,45348,6047,4754,26,18,38430,55326,57358,8982,4715,35313,33704,26834,284,1424,28675,30298,33308,1835,995,16061,16839,11614,0
Temporal Inf L.12,41,688,415,405,3056,1484,9239,13685,5310,8127,4586,299,2555,2561,2029,6249,2105,93166,58546,63941,93625,283513,24339,28969,14577,56370,27156,83829,61630,218365,81345,2843,7491,3967,1965,20546,23429,16762,16001,32409,20714,91166,43074,7998,6449,3903,12,31,30840,40893,15293,3770,2817,23577,20999,8953,507,1313,13322,17983,17335,1618,448,7116,9249,6494,0
Temporal Inf R.3,31,530,134,331,2838,150,6453,3768,2349,7098,997,119,2398,1442,1906,7730,51,75554,15609,5306,82456,71249,16759,26785,732,29410,34328,15838,44565,107638,12317,1700,3276,489,497,6296,30454,12206,1576,13073,17091,33635,24688,942,2453,1041,58,12,5814,41879,2422,5000,956,12812,14930,2178,102,607,7954,19502,7910,1085,209,8381,7460,7029,0
Thalamus R.2,19,275,109,62,1552,264,5064,2975,2134,1247,441,50,314,179,85,6648,300,56319,16955,9979,59079,68002,18145,6043,1047,31102,3121,8505,42242,46785,5390,1275,1730,364,481,10257,3112,1047,824,19836,5203,6705,8069,262,701,254,8,5,11881,1813,433,392,106,3738,1093,296,35,78,1390,695,375,103,15,252,160,58,0
Fusiform R.6,16,449,7,113,3856,0,5537,313,3067,3250,9,32,1554,80,471,15685,0,104354,1773,0,65524,7103,36057,17290,0,39677,19707,164,32945,42135,187,1819,1128,0,61,13513,26801,577,0,14447,12126,2278,14769,0,1246,32,18,0,11470,12600,3,5512,0,12209,1410,8,84,108,8269,7612,92,281,4,4007,412,1301,0
Temporal Inf R.4,20,434,20,170,2694,6,5736,601,2425,3557,62,75,1969,218,854,7673,0,88360,2134,202,65333,11514,19782,14436,11,38243,14885,912,24320,44778,846,1395,2074,46,294,9036,24036,1819,33,11619,20091,4406,11869,2,1988,141,23,3,7105,17378,91,4661,47,14161,2628,47,130,245,8110,8930,591,778,4,7218,1120,2899,0
Occipital Inf L.1,27,624,135,216,4143,117,8324,6191,5041,5175,1082,210,2219,860,866,13285,7,107243,36821,6863,86123,140745,38707,23500,540,57558,21511,20563,56199,127397,25822,2776,7215,680,928,22477,29107,4216,1389,34052,18756,40041,29066,1535,4189,1745,38,2,26022,20550,2618,6248,311,18960,10918,1943,243,949,12607,10260,4230,1338,109,5437,2768,2100,0
Calcarine L.2,27,629,148,203,3595,106,8417,6817,6346,4883,1295,252,2075,792,732,10859,5,104241,35738,6504,89100,146248,36569,21238,494,70815,17647,26930,47659,139460,31260,2701,7747,620,1927,27221,23565,3788,1358,36958,17531,38064,33111,2144,6522,2515,13,19,42585,17074,3397,3605,178,23505,10313,2457,445,1055,14826,8828,3695,1352,159,4498,2088,1575,0
Lingual L.4,23,532,81,172,3247,41,7855,3708,4348,4224,518,184,1702,542,670,9935,0,103206,18312,2340,84980,88349,30151,19220,109,55234,17907,9829,56091,98345,12832,2102,5649,337,642,17983,22163,2737,487,29510,17933,22049,22959,490,3969,1257,51,0,23868,16476,1082,3744,115,16090,7140,864,330,761,9120,7908,2234,1129,50,3827,1806,1618,0
Temporal Mid R.1,10,253,13,32,1609,4,4388,542,2093,939,26,30,368,40,50,3583,0,72182,2807,190,56072,13550,14468,3893,4,38322,5339,685,29952,19741,431,1306,1011,24,254,10036,5471,330,13,13045,4123,1348,5330,0,918,85,3,1,10076,1371,25,792,7,4122,615,14,54,48,2360,822,45,55,5,353,54,43,0
Lingual R.2,20,411,63,127,2161,28,7733,2257,3108,2856,380,164,1184,290,442,5369,0,102389,8333,1193,88247,55228,20197,11320,70,47493,10660,7213,61565,70636,6346,1660,4910,262,892,10313,14694,1483,284,26640,17345,9980,14423,313,3921,1136,11,0,16550,10048,904,2021,52,11953,2985,411,398,573,5040,5171,966,608,28,2619,812,1005,0
Lingual R.4,27,561,129,222,3304,132,8046,5116,4239,5180,991,149,1996,847,955,10227,12,99733,25851,6705,88907,113747,28024,22421,681,51710,21565,19303,58439,119822,19454,2011,3930,540,1142,17112,25961,4880,1492,26888,19318,32809,26645,1021,3615,1358,20,6,22114,22435,2603,4430,266,17398,9940,1781,188,598,9805,10954,3983,935,156,5256,2943,2612,0
Temporal Inf R.10,23,610,109,144,3501,113,9563,5108,5829,4340,732,164,1822,486,440,7314,17,140246,25239,6353,93106,133549,35011,16209,556,72429,30470,18641,60590,110971,15580,3401,6365,526,1255,24005,23356,4736,956,41349,17936,24766,30487,793,4060,1160,24,0,37783,11980,1494,3910,124,21121,7952,1028,354,557,12844,7250,1906,904,82,3708,1098,801,0
Occipital Inf R.5,36,690,276,354,3517,515,8972,10783,5463,7611,2939,223,2655,1961,1725,8442,242,97657,52531,25969,90234,231858,28759,29643,3921,58011,26693,55324,56532,191499,62937,2720,5767,1890,1285,21950,27503,11710,6592,33028,22403,79423,42059,5949,5127,2665,36,21,31479,36812,9075,4900,1593,23358,17856,6092,331,1074,14540,17468,12756,1460,316,7278,7191,5178,0
Temporal Inf R.11,41,723,418,402,3402,1474,9338,14601,5845,8041,4619,347,2792,2642,1925,6872,1990,96890,66893,67702,90856,298987,29029,29517,14317,60401,25005,82722,54673,227304,86625,2973,8213,4427,1883,23327,24947,15317,16068,35910,22968,101802,45151,8942,6861,4258,39,51,33768,38169,14151,4775,3350,24832,22313,9160,559,1648,16171,17417,18211,2166,396,7703,8976,5709,0
Fusiform L.3,41,822,323,497,4378,834,7920,11784,5428,9210,3725,558,5385,2645,3456,10012,790,114117,65907,40034,91780,210902,37653,27786,7579,45671,36067,61598,42582,177035,68424,1749,14063,4581,2564,17303,50763,13487,11226,18378,25057,94019,36109,4624,8834,5835,147,26,22951,51016,17042,9458,2148,32752,31498,7483,1661,3467,29909,37441,19352,5784,291,28981,14003,16732,0
Lingual L.3,40,724,276,504,3607,511,7357,8213,4174,8481,3316,391,5380,2323,3730,6639,342,105973,35849,19076,92353,133504,26436,24387,4147,39446,25900,47918,41688,145175,38687,1773,9003,3043,1501,11703,50463,9440,7537,14478,27002,78938,29060,4994,5885,2662,185,18,13904,54099,16946,11178,1708,28665,24067,6026,1301,2595,28234,37889,16458,5276,230,31269,13701,19301,0
Precuneus L.6,27,606,132,219,2857,196,7896,4757,5722,4623,979,178,3010,754,996,5247,88,110656,21402,8877,86964,88717,27703,14215,1082,62514,15816,17510,45810,102994,12268,2218,4046,976,1064,19975,26257,3815,1758,29381,22125,30968,24387,794,4691,858,81,9,35595,17389,2829,4604,430,28370,11049,1273,1002,624,25597,13146,3607,1735,32,11019,2580,3077,0
Fusiform R.1,23,589,67,186,3366,15,7318,2842,5850,4242,492,27,2910,378,886,6064,0,113502,15309,753,81913,53973,35160,14892,42,64659,17370,8557,40450,81530,6873,2701,1066,26,474,25558,28540,1786,175,26255,20434,20198,23190,425,1778,242,6,0,36459,16672,1623,7318,41,26299,5809,552,9,97,25858,13391,1733,180,13,10652,1320,2931,0
Thalamus R.1,18,390,57,96,1745,26,6251,2077,4147,2091,328,20,1211,178,284,2520,0,80635,8753,1163,68531,41333,17560,6437,111,52907,6544,6293,39908,54588,4252,2677,758,12,83,15899,10110,788,149,30463,13886,9188,13066,251,556,101,0,0,31234,5676,733,1934,19,14271,2048,310,0,77,10617,3816,577,60,7,2858,331,572,0
Fusiform R.5,55,769,676,809,2758,2971,7135,18945,3973,11087,10245,555,5192,6425,6594,5962,4904,75722,77666,121018,88121,315662,20106,21647,39496,37020,36365,133341,39105,229963,160433,1219,10154,7313,2023,12368,33809,26203,47648,14362,19608,166887,36466,19326,6214,9005,75,38,14399,75135,55186,3870,8236,21540,50217,27712,1075,3718,19315,44364,60166,7479,1276,32248,40442,36663,0
Temporal Inf R.2,3,60,0,3,188,0,1161,0,410,56,0,0,32,0,1,100,0,13628,0,0,13140,0,1236,96,0,8030,190,0,6946,952,0,414,0,0,0,1046,214,0,0,4110,455,0,208,0,58,0,0,0,1546,17,0,33,0,344,0,0,0,0,134,11,0,0,0,7,0,0,0
Putamen L.2,7,54,12,9,132,4,584,165,103,109,20,4,21,8,3,128,0,4932,394,69,8859,2210,323,186,4,1541,309,215,3316,1725,123,98,55,2,14,155,161,46,8,547,105,133,203,6,30,11,0,0,99,40,5,10,0,60,30,6,0,5,16,13,5,0,0,4,1,0,0
Thalamus L.1,13,261,35,43,1012,22,4740,1178,2478,884,128,24,511,63,73,1231,3,54801,3890,923,53147,26568,9098,1964,58,37653,2836,2321,32737,26263,1523,1883,846,55,56,7397,3871,277,89,26253,7469,3136,5455,61,457,73,0,0,17955,1339,156,916,3,5438,775,65,16,40,3934,911,144,64,0,708,57,79,0
Insula L.4,11,62,28,27,101,20,918,376,239,202,73,2,19,46,26,59,0,6717,646,453,12287,6599,329,252,53,4178,292,554,5198,4454,575,96,25,3,7,317,95,123,36,2172,167,625,594,29,41,10,0,0,865,166,43,3,18,157,58,42,0,4,18,31,77,0,3,2,14,15,0
Thalamus L.3,9,46,16,20,80,8,688,204,90,120,34,3,19,20,22,73,0,4498,384,166,11977,3890,170,135,16,1761,171,184,5468,2003,284,64,52,2,4,122,98,37,12,835,175,244,146,6,20,14,0,0,110,123,25,3,4,64,48,6,1,1,12,32,37,3,0,4,5,15,0
Thalamus R.3,13,90,47,31,192,54,1566,748,351,234,153,6,43,49,30,191,14,13072,1584,1400,24194,15564,695,313,176,6803,373,1218,12499,7028,1439,143,96,23,12,452,277,90,117,3849,561,877,607,98,58,30,0,0,1155,188,115,28,15,270,80,59,0,8,63,51,89,2,0,12,16,16,0
Fusiform L.4,35,782,282,313,3480,606,9860,11037,6858,6919,2908,551,3765,1672,1359,6019,377,110097,43548,26876,99844,230751,28631,20118,5053,69131,35001,48500,55708,178735,54898,2678,14919,4356,2456,25048,30432,12070,6640,36447,28510,76801,41026,5367,9685,5265,65,80,41068,26334,8719,7402,1138,33367,23768,6010,928,2709,27611,16784,10025,3526,274,12309,5142,3615,0
Occipital Mid L.1,57,398,519,1077,813,1355,5450,8324,1132,10112,7780,108,1818,8920,11205,865,1042,43060,18843,32961,83221,135398,3372,14584,15117,16283,21221,68614,37821,182163,75341,688,2174,1242,792,2962,9389,28233,28065,6809,16711,124096,21015,13518,2171,2417,4,0,3139,116792,41413,718,10703,6845,25199,31090,44,1157,1748,31116,93265,946,3025,7733,80348,77424,0
Occipital Mid L.2,36,718,224,406,3240,287,8160,7328,5608,7568,2342,354,4763,2071,2440,5866,74,103600,28696,10672,96769,133113,27257,21334,1928,55447,27928,33234,42846,151288,30609,2025,7122,1857,1216,17640,39092,9544,4303,24235,27583,69754,37319,3470,5774,3414,164,42,26924,38065,8277,9506,1016,32472,26494,6021,1350,1855,32245,28588,14071,3930,431,22722,9542,9772,0
Lingual L.5,57,449,533,1063,1250,1546,5816,10378,1783,10474,8031,188,1958,8615,11068,1760,1445,54134,34072,50262,81265,179487,7530,18981,17839,30173,22140,74530,33491,201524,102135,1331,3988,2002,893,6888,12244,26228,31851,12515,14700,136859,27855,12598,2464,4046,21,22,8192,116788,45095,1059,10175,7673,26538,29500,88,1928,1814,32667,89617,1745,2549,8141,77202,77139,0
Occipital Sup L.5,41,692,266,554,2830,302,7608,7195,3966,8301,3319,445,5647,2830,4209,5043,64,91394,23729,9757,100834,124466,17826,21214,2103,48658,25637,38643,36693,146347,36812,1577,8224,2060,1481,11705,44522,11825,5947,15438,34354,76530,27777,5493,5883,4445,184,14,12420,53912,16226,8808,1067,29724,29924,9058,1367,2597,26572,37077,21256,6801,631,34805,17620,21805,0
Occipital Inf L.2,45,788,422,568,3268,869,8597,13526,5463,9672,5943,340,5397,3653,3725,6535,400,100921,56258,34624,93124,253442,25080,27141,8654,52122,32276,86446,46498,207832,91575,1765,6725,3317,1585,16233,38162,17908,15252,23425,31900,131000,44474,14224,4959,4493,143,10,24470,51196,27156,8615,2338,33343,38733,17149,891,1926,31197,38319,29132,4074,924,28059,17451,16315,0
Fusiform L.6,55,637,556,929,2172,1970,7258,15143,3303,10867,8161,371,3823,7236,8868,2967,2573,80815,66178,87163,88581,283902,17467,20697,23542,50422,33424,89296,37238,244557,149443,2145,6819,3881,1442,14642,21575,24358,34949,20210,21629,149102,31902,12598,4285,5807,17,36,17251,97962,46119,2115,10115,13744,39042,23601,312,3320,7896,41379,71439,5059,1670,24078,57109,57340,0
Occipital Mid L.12,64,640,984,1032,1810,5230,7366,20859,2719,10093,17900,469,4215,9518,9016,3699,10902,69524,67467,156082,87634,354645,11513,17881,83322,32367,19257,175950,45943,230305,223697,1102,7678,9329,1695,7826,19898,24701,93439,14510,25217,202731,28111,50423,4407,7405,19,95,9208,76311,109254,2143,15339,16458,43318,54110,531,3816,10737,38217,100704,6198,2301,26572,61155,54427,0
Occipital Inf R.1,28,558,152,226,2952,173,9020,5786,4979,5278,1215,186,1815,1003,885,9374,36,95832,30310,8829,89710,131537,30018,22017,870,53551,21178,24105,66696,137267,22318,2425,5214,847,1374,19929,19455,5860,2042,38045,21088,37912,34918,1531,4700,1719,12,10,31042,21431,2829,2546,399,21619,10830,2587,238,763,10036,9568,4766,1127,203,4102,3159,2053,0
Occipital Mid R.1,56,418,499,1041,922,1347,5757,8073,1143,10097,7297,187,2223,8311,10765,1004,1236,48287,18208,31157,85990,136383,3412,15815,14816,16190,21793,63399,39808,182362,67776,726,3617,2112,762,2853,12582,25762,26576,7030,19895,118489,20443,11702,2347,3498,15,13,3081,114367,39169,1054,10239,7755,27830,27177,81,1957,2126,34705,85288,2030,2416,10783,74298,74373,0
Occipital Inf R.2,24,540,90,186,2269,40,8098,3392,5562,4104,585,164,2298,690,709,3800,0,90212,11400,1750,90154,68693,23404,10767,110,64582,16071,9189,46580,96258,8989,2220,4694,276,1135,19409,19386,3563,476,37714,21316,23583,27929,524,3996,1154,35,1,37472,13436,1152,3684,144,24371,10495,1359,463,657,18615,9674,2843,1208,197,6496,2195,1626,0
Temporal Mid R.3,55,572,552,933,1658,1827,6634,11717,1886,10267,8307,516,3936,7161,8940,1880,2222,64150,32856,54816,88895,203665,6672,17555,21930,25709,26976,81564,40956,191246,102663,981,8346,4812,1642,5002,25141,23560,32315,10487,23268,133690,22852,14990,4761,6836,41,172,5137,96301,47666,3867,9941,12439,35890,24041,287,4995,5739,40571,72434,7067,1426,25484,55790,58300,0
Lingual R.5,54,514,496,935,1223,1220,6714,9223,1542,10277,7831,346,3525,6470,9283,1288,870,59469,18512,28815,94128,165231,4160,17844,13207,23787,26735,72637,41337,176436,79230,846,6059,3435,1196,3035,21187,23445,26582,9412,30768,111290,20471,15525,4047,6144,20,28,3669,102921,50085,2115,5744,13326,32838,22952,219,2851,5303,44658,61544,4214,1661,20795,55260,62821,0
Fusiform R.7,26,714,90,235,4213,22,8403,4511,6600,6097,661,138,3483,772,1145,9172,1,125941,22419,1119,89993,102566,39786,21659,64,67995,38352,10868,45221,117463,15124,3141,5075,140,1197,27458,36368,4464,272,31432,22443,36439,36514,777,3670,1113,26,0,38736,25344,1639,10350,102,28743,14168,1210,158,728,27699,18099,4086,1021,111,12021,3071,3617,0
Occipital Inf R.3,36,743,247,383,3225,356,9007,8872,6106,7773,2670,301,4379,1990,2124,5335,76,108085,33729,15093,97062,178574,27162,22682,2732,60767,31855,41010,50380,170048,42020,2579,6981,1759,1868,19530,33299,11114,5004,30660,28328,78775,42472,4587,6165,3318,33,14,32355,36453,9271,9090,976,33531,26067,6438,443,1703,30985,26658,13601,2407,335,18536,8160,7725,0
Fusiform R.9,58,520,639,1014,1239,2090,6611,12337,1672,10131,10644,334,3252,8226,9896,1228,1988,58363,30770,55128,90237,213804,4782,15900,27218,25307,22853,97416,42834,192057,123255,1023,5990,4061,1137,4175,16371,24618,41216,10508,26497,144654,20841,24963,3452,6332,13,26,4525,98525,65216,1965,11346,11339,33962,33417,193,3097,5197,39299,86218,3893,1968,18734,65017,65703,0
Occipital Inf R.4,45,711,362,628,2144,805,8268,10019,4025,9799,4573,434,5299,4005,4807,2305,538,90756,26571,27292,97964,192491,11861,19972,7365,42491,34544,58283,47951,179976,60543,1268,8075,3429,1893,8177,34107,19795,12946,18536,31192,104731,34682,7952,7407,5242,29,52,14616,64426,20534,4211,3982,30525,39554,12457,783,2854,25295,41314,33120,5605,702,31308,24678,24721,0
