id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Parietal Sup R.5,28,541,165,213,2371,332,5632,5956,3351,4469,1280,200,1891,734,930,3702,270,60799,23621,16499,46754,106948,15280,12396,2274,35989,19167,23011,19140,77714,21386,2154,5365,1159,1158,11632,18016,3735,2430,13324,12633,31768,18102,995,4857,1471,35,8,12424,17986,4046,2906,242,15786,7182,1423,286,977,9132,10779,3628,1141,53,5053,2440,2674,0
Postcentral R.10,34,549,175,386,2280,186,4429,5142,2293,6567,1574,352,2852,1894,2330,3995,49,46660,20643,6459,33307,73570,11590,16314,946,20978,26805,22311,10080,70578,23249,1281,7241,1110,1475,6176,25448,8183,2849,5629,15140,47464,18060,1692,5115,3222,135,31,4797,35666,4897,3611,829,15575,17436,4313,513,2445,8639,20760,11119,3433,508,10922,10241,8933,0
Precuneus L.1,20,293,90,100,1240,112,4350,2397,1305,1914,491,63,565,302,235,2466,43,45833,8177,4066,48199,49371,6752,6149,476,20402,7257,8108,23567,38209,6075,2050,1611,236,342,3928,6542,2092,713,9965,6124,8487,6585,398,1182,438,9,3,3858,4820,747,811,67,4084,2440,563,38,145,1513,1970,1010,228,25,769,487,316,0
Parietal Inf L.6,33,366,306,222,1289,1131,4560,6726,1832,3360,2434,125,688,1225,666,1626,1867,39546,24021,37143,45853,108562,7582,8012,8542,24335,10493,32311,19598,79563,27634,1930,2739,1512,879,7204,5799,7404,7752,10748,6119,27715,11925,3429,2047,1283,5,10,7498,11552,4651,806,1626,5283,6238,3420,53,468,2170,3316,5923,339,123,824,2471,1116,0
Parietal Inf R.5,38,548,392,311,1751,1384,5976,10306,2901,5224,4125,331,2042,1710,1217,1779,1892,51148,30516,48236,43437,161897,8329,10457,13571,30880,19215,59552,21507,104792,51175,2242,6895,4193,2100,7932,14809,9564,11907,14232,15558,58337,17032,8392,5870,3549,106,22,10635,20126,12266,2274,1823,15918,13747,6633,605,1423,8513,10455,9787,1868,217,5378,4383,2944,0
Parietal Sup R.8,41,430,510,310,1234,2563,6002,10417,2103,4149,5107,204,1113,1987,1003,1186,5744,43918,29428,75360,49808,180172,6430,7926,25825,25824,10285,63194,30056,108309,51833,2482,4418,3655,1270,5642,7553,8743,19939,16743,12194,49298,13874,9959,3577,2307,33,24,7954,14263,11888,942,2829,9088,9570,7988,353,776,3925,5415,11062,769,272,2103,3946,1818,0
Postcentral L.12,19,289,67,104,1505,60,3795,1840,1544,2148,337,80,527,285,287,3290,21,47529,8291,2198,42584,31688,10609,8364,176,21455,8859,6074,18716,39114,4223,1536,2060,142,348,5616,7321,1989,391,9498,4973,7677,9100,282,1356,491,11,16,5851,6353,507,883,133,3968,2136,314,58,265,1551,2527,981,237,10,623,570,491,0
Parietal Sup R.2,14,212,48,43,858,54,3118,1364,858,806,166,49,244,82,62,1583,12,33127,4918,2122,41346,28596,4720,2272,176,13556,3299,2867,17283,17097,2146,1086,1290,194,170,2278,2639,346,162,5697,3009,2778,2470,84,622,189,14,4,1927,1246,161,227,32,1621,596,80,41,69,576,509,171,82,2,201,67,54,0
Occipital Sup R.1,22,301,141,90,819,300,4772,3793,1516,1470,829,57,472,262,149,1093,224,40495,9618,11274,54209,83545,4152,3036,1629,24976,5071,12999,27396,41787,11491,1493,1291,521,301,3391,3439,1267,1428,12259,5746,9541,5142,1058,1031,257,4,3,4758,2587,1168,240,118,3686,1590,630,42,125,1546,1044,641,162,37,505,253,129,0
Occipital Sup R.3,24,340,142,134,1138,234,4783,4139,1887,1973,1049,48,806,324,417,1228,124,42576,13780,9823,46642,89338,7043,4201,1480,26999,3864,15201,23832,49636,16551,1650,1089,514,252,5477,5588,1260,1363,13239,7578,12773,8043,1372,814,240,6,1,6812,5770,2744,953,95,5675,1897,771,38,103,2938,3155,1081,141,50,1724,626,920,0
Parietal Sup R.6,23,312,127,126,1397,225,3645,3316,1150,2338,763,104,501,466,317,2758,141,41458,13514,8139,41011,57507,7532,7948,1084,16442,9021,12893,17024,40040,10315,1087,2526,568,419,3117,6128,3176,1513,7222,4171,11815,7249,718,1150,824,10,6,2784,6471,1227,693,255,2760,2769,966,82,387,1133,2186,1581,211,57,559,860,453,0
Temporal Inf R.10,17,189,78,58,481,143,2835,1686,941,770,299,53,231,143,95,392,117,23176,4637,4494,26337,34218,2757,1276,496,14575,1800,3483,16945,17812,3340,676,1070,302,253,2409,1288,582,485,7711,2676,3315,2811,137,673,208,0,4,3265,1362,330,111,57,1776,688,170,77,104,673,604,346,107,3,191,151,88,0
SupraMarginal R.2,23,354,133,120,1647,325,4486,3863,1953,2527,688,84,615,442,316,3242,388,52302,15872,12950,44107,70523,10697,8569,1461,26683,11016,13204,21335,53320,9427,1687,2078,687,632,6797,8439,3123,1633,12080,4894,13821,10890,364,1706,559,9,3,7630,7040,1117,941,393,5104,3346,635,74,235,2160,2785,1495,192,33,751,818,518,0
Insula L.1,9,117,14,22,451,5,1290,316,606,354,27,23,110,29,23,653,0,11937,1014,147,10664,4026,3159,1065,6,7114,925,324,4827,5339,283,387,385,19,58,1940,1188,169,15,2985,801,587,1266,4,394,59,3,0,1978,369,12,61,3,1027,215,14,24,32,300,156,40,36,0,61,21,11,0
Insula L.3,17,220,69,67,962,78,2078,1460,1058,1022,309,84,435,183,110,1698,19,20673,5583,2046,15139,16620,6118,2848,264,10383,2916,3777,5835,15598,2545,511,1528,303,380,2577,4526,843,449,5096,2750,4434,3133,213,1248,415,4,0,2988,1604,330,664,39,2775,1557,321,139,189,1594,999,416,256,22,477,217,90,0
Insula L.5,16,166,57,63,612,75,1474,935,693,1091,217,35,197,139,129,952,40,13057,2830,1520,12651,10621,3463,3188,227,7219,3270,3375,4484,13016,1176,538,546,121,111,2234,2209,1058,333,2983,1080,2596,4411,44,461,208,2,2,2044,2551,295,271,28,1351,637,146,22,63,472,916,348,53,13,140,175,171,0
Insula L.6,7,44,6,15,74,0,733,66,106,122,9,2,36,12,14,42,0,4693,109,0,7235,1093,192,152,0,1833,95,70,3797,2055,32,155,32,0,32,171,150,23,0,1010,548,132,217,1,61,4,0,0,135,120,4,10,0,170,29,4,0,1,49,60,12,4,0,17,8,6,0
Insula R.1,18,211,87,66,718,152,2020,1710,985,991,374,85,358,188,102,847,88,17378,4969,3986,15216,20791,4251,2294,609,10497,2551,4688,6253,16285,2907,476,1564,398,334,2373,3238,958,651,4795,2319,4384,3420,209,1184,430,8,10,2884,1500,385,358,59,2430,1395,342,120,176,1240,892,415,220,18,338,203,81,0
Insula R.2,15,176,50,55,593,46,1844,1008,890,788,187,51,283,138,84,759,12,15608,2929,1235,14604,12355,3318,1829,119,10104,1905,2135,6129,12625,1594,465,831,181,240,2398,2532,607,222,4256,2064,2822,2696,104,935,202,3,1,2748,1242,160,259,44,2077,939,186,64,84,977,675,294,151,10,245,151,63,0
Insula R.7,9,65,14,22,132,3,930,181,205,203,28,15,53,33,20,92,0,6107,384,49,9308,2451,405,282,2,3327,277,200,4696,3289,171,189,278,11,34,396,256,96,12,1251,750,379,432,5,176,45,2,0,332,192,11,18,2,302,112,25,20,17,108,77,37,27,3,18,22,7,0
Rolandic Oper L.2,12,200,17,49,805,3,2241,390,850,862,51,69,405,59,107,1141,0,21788,1011,81,17667,5164,4181,2084,3,9434,3309,563,8895,8909,469,428,1514,23,308,1675,3787,369,18,4912,3593,1124,2130,10,1166,186,18,1,1978,1768,62,567,3,2822,541,32,120,180,1131,1061,127,193,0,539,93,147,0
Insula L.4,7,88,14,7,424,10,881,287,414,133,17,16,38,6,2,1028,2,9410,1240,258,7728,3472,2828,501,11,4999,421,282,3306,2549,119,356,249,29,43,1424,588,43,10,2028,223,168,445,2,215,28,2,1,1016,44,3,30,0,356,65,2,15,9,118,10,5,6,0,6,0,0,0
Insula R.4,18,227,83,70,880,134,2178,1596,920,1133,390,79,486,146,146,1420,81,19642,5076,3178,16629,19088,4678,2828,561,9262,3694,5482,7663,15670,2315,452,1534,379,256,2005,4878,763,536,4795,3564,4297,3033,244,1026,318,19,1,2209,2275,647,602,28,2967,1234,211,145,209,1440,1456,317,281,11,663,235,189,0
Putamen L.3,10,68,30,15,155,30,609,387,150,95,65,18,47,20,5,117,8,5053,856,490,6094,4533,491,79,59,2400,138,368,2445,1490,470,107,226,58,32,209,254,43,57,623,412,363,110,30,68,46,0,0,194,29,19,34,3,88,51,18,17,10,94,9,10,21,3,11,3,0,0
Frontal Inf Tri L.4,8,106,10,18,435,0,1180,233,361,291,25,9,100,10,21,861,0,11627,734,0,11369,3842,2012,909,0,4940,866,311,4359,3489,279,385,224,0,59,1140,1058,92,0,1550,978,277,873,6,103,34,1,0,681,379,24,88,0,567,80,8,1,9,178,116,13,6,0,83,4,15,0
Putamen R.3,14,120,59,32,343,81,1191,854,341,362,211,35,137,43,29,398,25,9575,2172,1457,11880,10249,1284,705,294,4706,862,2118,5181,5458,1272,321,553,169,65,825,1099,176,197,1682,1304,1194,807,168,264,117,4,0,606,394,167,95,6,673,217,59,21,46,252,169,48,55,2,103,18,17,0
Frontal Inf Tri R.3,12,142,25,41,518,21,1490,520,500,668,59,22,165,69,71,821,6,13042,1572,549,14295,7500,2324,1860,36,6322,2124,927,5770,7894,534,515,443,57,78,1440,1639,373,62,2385,1535,1272,1923,7,292,74,2,2,978,1275,51,175,31,1007,411,12,10,34,352,445,130,38,0,157,91,69,0
Insula R.5,20,199,95,95,556,159,1920,1617,770,1402,452,55,326,329,200,635,112,13753,3609,3668,16259,20038,2484,3152,581,8242,3764,5592,6480,18363,3256,519,906,284,312,1683,2608,1985,895,4051,2165,5400,4649,302,884,376,6,2,2152,3418,506,284,198,2165,1915,502,48,113,825,1207,1002,168,37,320,474,236,0
Frontal Inf Orb L.7,6,48,9,6,94,4,557,142,136,46,10,4,22,4,2,64,0,3931,254,94,6049,2032,316,67,4,2203,53,57,2056,875,84,65,58,4,44,226,107,9,4,576,219,77,103,0,38,7,0,0,206,17,3,6,0,71,24,2,1,0,42,3,1,5,0,4,1,0,0
Putamen R.2,6,52,8,7,114,2,569,112,149,104,10,8,14,6,2,72,0,4183,230,42,5500,1391,368,166,1,2059,317,112,2445,1417,49,124,87,5,17,229,115,46,4,897,141,86,262,2,79,18,1,0,252,39,1,2,0,124,25,2,1,6,14,6,5,1,0,2,0,0,0
Occipital Inf L.1,20,287,59,131,1115,33,2961,1198,1709,2113,295,115,956,373,439,1724,3,24922,3470,737,21980,14470,7815,6111,89,17133,4654,3706,12185,25465,2043,650,2005,161,287,5966,7798,2066,290,7563,6723,6485,8978,153,1761,485,29,8,6300,6963,491,1302,81,7751,3091,492,146,397,3889,3906,1188,762,42,2177,1140,876,0
Occipital Mid L.1,44,338,447,499,636,1602,1924,6392,814,4722,5157,215,1495,3654,2831,365,2136,9835,10532,31729,13483,56515,1879,6163,16233,4641,9715,41687,4051,42967,34681,192,2291,2455,551,1118,7304,10446,19872,1674,5315,53272,8435,8605,1519,3128,9,23,1346,27494,17040,856,4800,5054,15681,13121,117,1216,2357,12125,27445,1642,641,4738,15923,9935,0
Occipital Mid L.2,26,346,93,232,1275,51,2787,1912,1690,3714,595,112,1400,889,1065,1831,3,23466,5918,1297,19574,19791,7711,8837,150,13304,10811,7036,8376,35919,5039,504,1877,233,390,4330,12275,5339,611,5993,7383,14451,13445,472,1709,881,29,3,5174,16317,1136,1809,250,9164,6968,1466,161,525,4858,9604,3935,862,200,3904,3742,2985,0
Calcarine L.2,24,310,99,177,1262,76,3027,1887,1733,2571,663,93,1243,624,661,1723,7,27195,6130,1674,20356,21488,8795,7381,262,16939,4398,7499,10272,33101,4192,716,1707,179,390,5632,9505,3059,894,7758,8680,11484,10544,577,1360,617,17,4,5298,8596,1497,2439,150,7494,5278,1231,80,370,5342,6250,2350,708,136,3232,2027,1495,0
Lingual L.4,20,283,62,128,1244,35,2849,1280,1741,1983,331,89,968,349,425,2182,3,26116,4500,771,21010,14602,9298,6239,84,17558,3445,4080,10652,26006,2039,758,1672,141,235,6576,7967,1473,336,7550,6692,7090,8802,222,1259,424,31,4,6238,6168,619,1894,79,6815,2898,458,100,306,4356,4114,1126,582,40,2155,1016,862,0
Lingual L.5,43,332,392,511,699,1161,1791,5926,731,4906,4479,159,1397,3631,3070,576,1055,10030,11303,24977,13174,51867,2017,7177,11442,4291,9976,36358,3222,40185,33273,255,1937,1599,590,1008,7530,9968,14755,1414,4935,54966,8491,7749,1124,2356,13,18,906,30735,14705,928,4581,4011,14116,11708,66,970,2059,13127,28239,1151,664,3957,17096,11416,0
Occipital Sup L.5,31,378,154,311,1242,153,2621,2981,1403,4243,1254,174,1884,1499,1589,1634,28,21579,7020,3512,19022,29575,5652,8759,713,11194,12109,12337,5466,38326,10253,425,2753,557,592,2994,14485,6828,2049,3474,9164,24214,11267,1410,2033,1607,34,5,2623,20281,3082,2463,697,8553,12290,3286,171,856,5116,12468,8130,1556,403,6318,6694,4973,0
Fusiform L.4,22,329,90,141,1496,70,2893,2249,1787,2352,597,70,1084,396,477,2609,10,27863,8547,2243,21199,28993,10905,7307,275,16459,5745,8371,10261,30193,5997,993,1500,174,403,6730,9465,1996,642,7334,6623,10912,9507,676,1086,496,6,0,5850,7107,1330,2451,98,6928,3611,597,42,243,4625,5005,1621,342,27,2491,1022,1017,0
Occipital Inf L.2,34,354,202,359,930,323,2404,3584,1242,4718,1761,131,1559,1973,1927,812,104,15866,7623,7369,16337,35136,4095,8273,1959,8306,13706,18453,5934,43364,13701,294,1839,745,434,2078,10475,8988,4045,4176,7486,30843,12674,2240,1453,1393,11,12,2841,25225,4292,1520,1634,6866,12254,4414,119,812,4098,13292,11919,963,402,4686,8971,6396,0
Occipital Mid L.11,35,373,216,379,1121,243,2382,3896,1090,4814,2170,133,1853,2059,2073,1398,26,17236,9016,5537,17205,38945,4594,9623,1446,7846,13306,21269,4791,41455,16850,280,2050,563,665,1569,13675,8881,3966,2856,7635,34456,10537,3327,1455,1661,18,2,1796,25075,6613,2068,814,7123,14365,6157,66,687,3851,14626,13155,1217,574,6184,9280,7002,0
Occipital Mid L.12,29,393,169,237,1339,341,2989,3603,1804,3873,1267,180,1584,1006,1040,1740,266,22937,9285,9270,20791,39903,7549,8918,1978,13104,12612,16814,8182,41223,9931,567,2793,987,1243,4272,13302,5672,3119,6155,7615,21032,12772,1031,2790,1809,7,15,5010,15767,3319,2007,727,9487,9348,1896,272,608,5495,9995,4875,1104,75,4336,3507,2958,0
Occipital Inf L.3,21,297,78,132,1268,56,2825,1799,1624,2161,465,56,934,384,425,2137,0,24883,6353,1600,22049,23713,9119,6768,194,15327,4932,6301,11551,27928,4181,927,1177,143,316,6231,7939,2003,550,7256,6255,8927,9100,387,768,347,6,0,5849,6660,940,1708,70,6610,3270,587,39,167,3696,4086,1340,342,71,2051,1007,839,0
Occipital Inf R.1,15,196,37,68,714,18,2520,700,1194,1040,138,54,448,151,148,1583,0,17952,2088,422,23007,9828,5926,3301,41,12875,1585,1727,13882,15114,878,535,1064,56,265,4475,3527,777,114,6929,4132,2464,4873,47,961,198,5,0,4789,2372,164,307,20,4313,1182,163,70,126,1578,1178,340,252,21,691,274,181,0
Occipital Mid R.1,54,242,779,652,297,4260,1489,7133,459,3579,10966,127,930,5796,3782,106,9658,6159,8257,57024,12419,56903,751,3189,56713,2992,3036,56575,2936,36852,51150,145,1265,2597,251,457,2748,7758,56001,1013,4151,59864,5373,24642,653,2248,1,7,524,22251,41951,411,9201,2221,10386,30294,50,696,1293,8244,48829,761,1306,2542,24261,13395,0
Occipital Inf R.2,22,330,63,168,1363,32,2926,1420,1855,2790,309,122,1238,546,653,2199,0,26521,4585,806,20636,15942,9280,7678,89,16691,6816,3739,9866,29534,2830,579,2242,214,400,5869,11104,2950,277,6916,7073,9230,11170,157,1808,616,39,11,6253,10160,454,1875,153,9052,4972,634,197,490,4986,6302,1881,878,145,3126,2014,1511,0
Lingual R.4,6,74,1,14,125,0,1215,15,381,179,0,1,87,4,16,36,0,7766,14,0,12868,262,450,172,0,6299,319,0,7550,2754,0,240,12,0,7,695,322,19,0,3516,1127,25,597,0,112,0,0,0,1098,196,0,55,0,649,35,0,0,1,287,112,0,3,0,65,6,9,0
Calcarine R.3,18,283,48,105,1099,25,3051,1035,1863,1678,207,146,903,279,305,1643,3,26394,2761,614,22016,12615,8432,4930,53,19302,2889,2287,11663,21364,1603,654,2589,172,435,6686,6910,1368,200,8453,6815,4899,7512,78,2208,481,17,21,7095,4585,298,1288,57,7275,2562,324,348,479,4262,2945,745,850,51,1799,736,515,0
Occipital Inf R.3,39,334,367,374,738,1142,2637,5448,1338,3994,3892,178,1447,2369,1736,292,1127,15063,10760,22746,18606,54064,3650,6149,10382,9350,6900,35808,8233,50640,25740,399,2234,1723,587,2487,7020,8962,13510,5150,8205,36990,12372,6552,2137,1728,3,42,3563,18605,11458,1423,2330,7659,11941,8605,170,975,4417,10060,14536,1433,479,4460,8293,4979,0
Fusiform R.9,41,353,383,437,731,1246,2276,6139,1041,4599,4145,182,1509,2909,2360,525,1467,12030,11595,28058,15362,58372,2488,6521,11575,6820,9513,37768,5735,46143,31452,245,2204,2053,815,1476,7877,9293,14604,3326,6966,46733,10382,6878,1786,2233,9,23,2229,24976,13113,834,3726,6618,14091,8946,136,995,3098,12129,20409,1358,413,4685,12199,7940,0
Occipital Sup R.6,23,378,89,164,1497,73,3116,2108,2087,2708,535,242,1508,580,583,2295,9,28360,5620,1895,23012,24139,9370,6971,250,18855,7845,6016,8931,28955,5086,581,4207,518,906,6474,13074,3176,723,6533,7707,11376,9639,457,3458,1324,47,28,6263,8699,925,2189,201,10362,6442,920,444,903,6319,5733,2311,1653,78,3825,1750,1231,0
Occipital Inf R.5,22,245,119,112,763,190,2767,2196,1377,1607,724,80,591,362,264,1228,86,18398,6095,4468,24451,30757,5605,4281,959,14368,2552,8883,13868,27790,5439,674,1480,395,436,4971,4084,1998,1241,7055,4426,7851,7369,729,1086,515,7,8,5448,3831,1220,477,107,5208,2602,817,86,189,2208,1971,1146,365,35,980,625,350,0
Calcarine L.1,36,373,230,400,1017,407,2359,4367,1119,5012,2186,185,1653,2227,2320,1080,141,16388,9916,10275,15282,44548,3762,9615,2945,7460,13503,22132,4904,43259,19454,361,2659,1141,670,1972,11229,8317,5313,2550,7033,39394,11321,2714,2024,1951,15,25,1753,29004,6428,1484,1664,6709,13113,5466,163,1098,3467,14151,14550,1438,408,5109,10761,8515,0
Occipital Mid L.3,43,336,416,487,873,1206,2515,6274,849,4588,5102,162,1463,3234,2799,1074,1082,15835,14783,25390,17433,66424,3623,8082,12540,6122,7455,42722,6414,47856,37985,334,2363,1725,608,1096,9155,8701,16031,2768,7642,51138,8581,9836,1529,2524,6,12,1126,26219,19189,1532,2801,5337,12823,12946,98,869,2605,12965,24135,1098,625,4594,14132,10093,0
Lingual L.1,28,347,134,244,1221,163,3178,2910,1750,3711,1036,75,1299,923,1154,1615,48,25466,9188,4581,18250,36506,7646,9700,911,15061,9346,14205,9735,43975,8481,851,1590,296,374,5206,9405,3887,1736,6812,8823,22070,13862,848,1547,583,7,0,4860,17231,3010,1813,325,8703,5474,1850,93,325,4993,9086,4484,600,138,3752,3572,3553,0
Lingual L.2,33,379,193,335,1173,333,2730,3921,1397,4575,1645,178,1638,1694,1784,1206,142,19681,10908,8931,16484,41545,5590,9383,2215,9413,13273,18004,6613,43599,15000,481,2808,1052,714,2966,11667,7139,3548,4141,8500,32016,11932,1904,2243,1544,45,2,2956,24265,4374,1780,1444,8588,11343,3495,286,967,4294,11921,10096,1455,177,5144,7525,6000,0
Fusiform L.3,12,251,14,52,1427,1,2548,483,1670,994,40,34,608,57,122,3574,0,28474,2587,33,20094,6884,12023,3464,0,17648,3515,643,10105,12795,505,811,809,8,98,7582,6349,151,7,7334,4357,1786,3895,6,579,62,5,1,6480,2202,55,1286,2,4626,693,28,41,55,3081,1289,101,170,1,1054,119,176,0
Calcarine L.3,33,379,182,346,1188,231,2674,3315,1157,4435,1620,247,1942,1709,1896,1350,46,21038,7392,5226,18232,33909,5173,9040,1344,8509,13335,14925,5453,39051,12395,315,4083,775,697,1872,13674,6855,3021,3287,10289,27620,10104,2137,2433,1917,17,81,1715,23143,4425,2555,1037,7184,12743,3775,164,1595,4224,13978,10497,2080,262,6502,7773,6603,0
Lingual L.6,38,358,253,450,966,361,2035,4664,931,5384,2687,86,1513,2651,2737,1099,111,13004,11334,9747,13825,45744,3290,10226,2468,5795,14310,26954,3794,42988,24514,396,1405,526,451,1716,10299,9938,5726,1820,5178,45372,11124,4235,1016,1239,7,0,1189,33620,8831,1367,1529,5196,13634,7999,43,532,2686,14901,18226,686,644,4439,13723,10323,0
Fusiform L.6,35,377,230,365,1001,496,2415,4365,1218,4809,2033,157,1665,2036,1980,944,324,15508,9484,12693,16059,44040,4084,8394,3512,8151,13804,22135,5661,43586,16659,263,2159,1158,823,1974,11626,8361,5229,3582,6892,36145,11523,2718,1958,1602,21,8,2553,25475,5239,1399,2323,7565,13242,3951,151,821,3721,13360,13083,1296,202,5190,9039,6740,0
Cuneus L.3,32,347,156,340,1121,168,2809,3157,1335,4398,1290,116,1485,1596,1906,1586,46,20215,9431,4399,19628,35257,6130,9801,885,10714,10225,12831,6991,46515,11812,420,1993,569,530,3230,10858,5404,1953,4277,8086,30206,12050,1753,1701,1136,18,1,3003,24685,3096,1631,965,7821,9396,2740,152,699,4169,12389,9954,872,189,4413,7646,6733,0
Occipital Mid L.9,34,422,237,324,1562,458,2619,4750,1374,4534,2288,232,2089,1634,1604,2184,219,22171,13786,11497,17923,48047,7318,10161,3664,8494,13850,25649,5246,41281,17607,354,3715,1047,1088,2648,17729,7087,5022,3223,7559,35599,10309,3272,2638,2435,16,13,2190,20398,7047,3356,972,8393,13523,4524,233,1203,5168,13291,10279,1908,229,6978,6097,5051,0
Occipital Sup L.8,40,380,378,402,1101,1192,2876,7025,1385,4369,4203,201,1512,2382,2103,1401,1161,18617,19111,31072,20858,77645,5421,8863,11964,10554,6569,41761,7868,56715,39346,443,3102,2101,830,3286,9633,6503,13510,3969,7333,47932,11723,6972,2136,2721,20,16,2895,22050,14665,1569,2022,7915,11312,8295,191,994,4101,11142,16090,1326,314,4572,9266,7131,0
Calcarine L.5,31,372,154,311,1122,106,2976,3311,1472,4407,1416,105,1616,1316,1657,1560,0,20798,8482,3310,20578,40007,5373,9606,578,12530,12055,16035,7788,44345,13246,561,1738,254,866,3791,11475,5903,1454,4305,8588,27796,12811,2025,1933,1199,10,0,3279,22593,4415,1442,358,9546,9223,3208,94,523,4416,12057,7823,841,179,5176,5771,5654,0
Calcarine R.1,36,368,230,400,1006,372,2343,4170,1095,4886,2222,189,1723,2260,2286,971,94,16370,9235,9277,15727,41600,3798,9374,2548,7469,12753,21316,4621,42347,17957,314,2744,921,715,2080,11214,8471,5039,2284,7543,38122,11006,3279,2047,1998,17,25,1639,27552,6301,1671,1765,6712,13833,5590,107,1171,3534,13951,14953,1644,432,5564,10716,8188,0
Occipital Mid R.2,45,322,472,518,744,1499,2322,6425,736,4539,6079,172,1430,3641,2971,746,1606,13372,13061,28202,16786,65117,2724,7272,16101,5316,7045,47475,5693,45968,40850,232,2292,1952,560,740,8316,9885,21101,2330,6910,51977,7919,12870,1407,2662,22,5,940,25891,23191,1288,3231,4612,13493,15973,77,997,2296,12831,27915,1281,746,4485,15684,10577,0
Lingual R.1,28,391,101,277,1527,33,2764,2535,1625,4508,766,98,1659,995,1482,2484,0,24321,8626,1088,17913,29473,8146,11248,88,12047,15307,9809,6631,40122,8342,629,2002,151,407,4478,15108,4809,557,4068,7284,22908,13644,702,1769,901,11,0,3616,23105,2113,2329,92,9336,7660,1834,101,463,4890,12541,5045,815,214,5205,4714,5116,0
Temporal Mid R.3,17,344,60,76,1955,66,3050,1984,2233,1638,260,114,827,182,172,4149,20,35308,9259,2802,23010,28868,15735,5549,217,19311,6293,4730,10933,23776,3363,967,2785,391,635,9507,10391,1036,352,8032,4130,6259,6838,107,2102,511,29,6,8311,3351,375,1887,58,6987,2453,243,196,237,4215,2185,463,400,9,1373,287,249,0
Fusiform R.4,32,381,170,326,1197,268,2667,3489,1386,4732,1379,144,1651,1538,1775,1240,132,19720,9378,7009,16984,37326,5723,9778,1633,9038,15196,16236,6325,42311,12175,479,2036,713,712,2905,12418,7292,2840,3957,8062,28798,12835,1386,1861,1366,46,4,2876,25298,3684,2007,1138,8413,11062,2742,240,769,4194,12899,8965,1158,166,5179,7135,6139,0
Lingual R.3,26,351,103,222,1328,101,3274,2542,1711,3475,715,75,1304,739,1045,2130,31,27763,8413,3395,18741,34575,8357,9348,523,15262,8842,9851,10629,39920,7003,872,1808,259,387,5084,10013,2624,886,7597,9561,19215,12579,462,1414,498,2,0,4683,15698,1959,2115,267,8112,4535,1212,88,351,4958,8933,3478,534,74,3669,2817,3241,0
Lingual R.5,46,301,477,558,509,1654,1650,6183,615,4558,5831,143,1259,4364,3331,302,1910,8334,9549,30701,12735,51572,1292,5508,17528,3914,8017,40968,2901,39600,37684,184,1482,1867,321,762,5521,10264,22344,1147,4575,57666,6997,11096,937,2259,6,8,689,29074,19533,622,6082,3239,13807,16424,53,805,1710,11525,35158,1019,987,3620,19975,12148,0
Lingual R.6,41,336,331,489,792,677,2036,5230,789,5098,3848,105,1451,3182,2953,759,382,11695,10882,15050,14294,50224,2426,8679,5697,5224,11363,33718,3911,43067,29759,345,1456,853,527,1389,8663,10752,10451,1611,5567,49372,9648,6826,1025,1600,6,4,893,32048,13547,1168,2353,4764,14172,11383,46,612,2190,13640,23217,838,710,4379,15683,11021,0
Fusiform R.7,23,363,105,148,1810,91,3024,2774,1840,2594,764,50,1259,404,512,3870,4,31471,11911,3092,20720,35164,12599,7517,505,15963,8207,11600,10020,32383,7824,940,1208,113,406,6153,13039,2080,738,7684,7242,13516,9153,887,1037,456,8,0,5611,7715,1931,3140,56,7722,3872,856,29,149,5014,6026,1741,253,33,3068,924,1180,0
Calcarine R.5,24,323,93,183,1089,100,3460,2190,1753,2809,570,82,1133,606,748,1420,37,27521,6548,3052,21582,31184,7144,7161,454,16877,6644,7827,12768,37025,5075,795,1881,265,302,5600,7808,2348,759,8345,9741,14941,10778,348,1471,455,3,4,5680,11281,1251,1215,285,8711,3818,884,86,297,4506,5788,2631,617,50,3191,1941,1986,0
Occipital Mid R.7,38,396,318,385,1105,800,2457,5548,1209,4642,3356,289,1942,2336,1944,1003,674,16571,11920,18106,17656,55200,4639,8452,6900,7414,11897,33206,5035,43465,25027,284,3873,1720,958,1951,12896,9295,9502,3144,7225,42230,10561,5540,2623,3187,17,77,1896,21718,10336,2251,2002,7014,15257,7849,339,1683,4624,13204,15790,2370,394,6452,8699,6129,0
Occipital Sup R.7,37,375,294,372,1183,772,2939,5823,1434,4279,2942,222,1477,2090,1966,1455,697,20495,17512,20807,20460,66324,6390,9321,6417,10748,6864,29487,7891,53617,29731,459,3651,2066,941,3311,9840,5910,8841,4578,7349,41832,11922,4126,2348,2691,36,21,3222,22002,9307,1662,1785,7922,10648,5559,257,1105,4283,11028,13969,1323,236,4304,8432,6676,0
