id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Fusiform R.7,14,195,46,45,539,50,2088,1051,1191,696,143,90,304,116,55,595,23,13901,2623,1324,19596,14138,3220,1172,110,13046,1930,1826,9736,12489,1429,641,1466,281,370,3029,1811,508,183,6651,2206,2524,2881,54,1304,315,18,5,4550,748,92,258,55,2376,984,149,246,167,1497,489,197,189,13,263,92,33,0
Temporal Inf R.11,14,138,52,39,269,59,1494,950,732,486,181,22,157,85,39,170,28,7748,1668,1339,15924,13496,1312,701,143,8210,590,2097,7535,9758,1630,326,376,124,124,1727,704,339,217,3845,1134,1836,2084,127,366,56,4,1,2912,475,134,95,34,1103,403,119,54,35,648,289,123,39,8,95,50,18,0
Temporal Inf R.10,9,104,23,13,277,15,1303,474,415,208,51,24,51,14,4,222,0,9643,1088,399,12718,7715,1135,378,28,5309,687,756,7329,4136,485,327,552,49,116,830,380,79,34,2997,464,383,742,26,360,59,1,1,1196,68,14,41,0,357,84,14,13,20,73,20,8,22,1,8,1,0,0
Caudate L.1,4,10,4,2,8,1,33,18,4,8,2,1,1,1,0,2,0,69,13,6,212,72,5,3,0,20,4,7,28,36,3,2,4,1,0,2,5,1,1,3,2,6,4,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Caudate L.2,3,9,3,0,5,1,29,16,5,0,0,1,0,0,0,0,0,57,8,7,130,71,3,0,0,27,0,0,24,7,0,0,4,1,0,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caudate R.1,7,19,15,6,12,10,108,68,8,28,21,5,4,3,1,1,2,276,36,54,748,435,3,13,11,67,32,83,244,193,40,7,42,10,1,5,10,7,10,39,23,21,14,8,4,12,0,0,3,8,3,0,0,6,4,0,0,1,1,1,1,1,0,0,0,0,0
Thalamus R.4,5,16,7,3,14,3,96,47,21,13,5,2,0,2,0,2,0,358,40,31,552,379,22,5,2,170,11,17,185,105,23,13,14,2,2,20,0,5,2,87,0,8,8,0,7,4,0,0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Putamen L.4,3,7,3,0,5,1,17,14,2,0,0,0,0,0,0,1,0,25,10,7,79,48,2,0,0,8,0,0,13,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caudate R.3,5,20,7,3,14,3,98,52,21,22,6,1,2,0,1,2,0,256,27,32,568,343,10,17,3,118,35,42,192,173,19,8,4,1,0,9,9,0,0,64,10,4,16,0,3,2,0,0,14,9,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
Putamen R.2,5,37,6,4,73,2,232,86,64,36,5,3,10,2,1,55,0,1218,163,38,1304,811,152,40,1,513,54,43,421,381,38,30,36,4,3,62,53,3,2,233,53,32,48,0,13,3,0,0,75,10,1,2,0,41,6,0,0,1,8,5,1,1,0,1,0,0,0
Putamen R.3,9,51,22,14,83,14,339,218,110,106,47,7,35,18,5,41,0,1664,342,166,1906,1757,210,111,26,831,131,313,605,1030,214,43,77,19,12,159,149,61,29,348,190,231,139,20,47,13,0,0,135,37,14,16,3,147,58,20,4,5,64,20,10,9,1,11,3,0,0
Putamen R.4,6,30,11,4,50,8,163,108,52,30,9,1,5,2,1,38,2,784,174,120,907,801,121,26,6,408,36,65,262,364,36,29,15,2,1,78,30,2,4,163,17,33,37,0,4,1,0,0,67,9,2,3,0,17,7,0,0,0,3,1,1,1,0,0,0,0,0
Thalamus R.3,4,18,5,1,32,2,74,42,17,6,2,2,1,0,0,26,0,356,70,22,482,248,50,3,1,112,6,11,80,61,9,8,24,3,1,10,5,0,0,22,1,2,4,0,4,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Insula R.4,9,75,19,17,173,13,416,249,171,153,38,13,86,18,15,178,2,2490,491,207,2358,1868,467,196,22,1327,290,299,505,1309,164,58,143,28,17,255,412,45,25,347,359,332,166,5,87,21,0,0,186,129,25,93,1,308,104,9,8,10,156,76,21,24,0,59,10,6,0
Frontal Mid L.6,13,94,50,28,196,74,540,663,155,281,141,23,69,46,25,169,46,3115,1240,1339,3202,5648,454,429,193,1112,662,1264,866,2730,827,52,319,122,52,176,401,128,153,294,258,851,386,68,124,71,0,0,126,314,98,28,17,231,162,48,4,29,55,99,56,17,1,27,22,13,0
Frontal Inf Orb L.5,10,47,32,13,62,41,277,287,49,80,59,10,18,15,5,27,18,1169,333,518,1566,2205,79,78,87,346,91,344,480,791,248,27,131,35,21,46,63,20,34,107,83,207,60,20,32,31,0,0,23,29,18,5,7,37,20,12,1,9,7,12,13,0,0,5,0,1,0
Frontal Mid Orb L.2,7,48,16,5,72,15,179,201,86,37,15,8,17,5,0,25,6,762,262,252,976,1283,129,38,12,405,85,91,194,525,91,20,84,24,9,82,45,12,11,101,42,95,47,2,31,8,0,0,78,0,0,14,1,27,21,3,5,3,27,0,0,3,0,0,0,0,0
Frontal Inf Orb R.1,9,57,22,14,144,16,371,290,102,106,44,8,22,18,6,174,2,2434,740,317,2318,2567,511,167,28,857,150,322,672,1276,313,35,124,20,16,165,128,29,29,217,127,265,137,16,34,24,0,0,102,46,13,14,3,61,30,16,0,7,18,16,15,2,0,4,4,0,0
Frontal Mid Orb R.1,9,44,26,10,57,30,285,248,52,60,41,8,14,10,3,22,12,1256,301,419,1733,2085,87,53,51,486,70,218,574,701,190,20,106,24,21,45,37,14,28,122,65,144,48,12,28,24,0,0,27,18,8,4,2,30,17,4,2,5,8,8,8,0,0,1,1,0,0
Frontal Sup L.3,12,83,30,36,175,10,505,387,131,334,102,22,74,66,42,142,0,2867,735,180,3404,3480,416,499,14,997,739,915,942,2743,643,49,281,25,30,162,436,185,60,277,264,832,436,55,108,69,0,0,100,461,82,23,2,202,168,101,5,48,49,113,102,44,4,49,53,22,0
Frontal Sup L.4,15,94,61,44,147,85,486,729,157,407,218,18,72,102,50,78,43,2422,1112,1441,2892,5807,300,489,266,989,940,1899,832,3398,1248,37,172,91,37,166,310,316,291,253,198,1288,596,115,92,88,0,0,148,571,181,12,25,216,276,167,7,26,56,146,165,23,8,32,81,23,0
Frontal Mid Orb L.1,12,78,41,25,134,50,346,488,129,208,108,21,60,44,18,98,22,1876,789,789,1855,3460,240,203,112,670,423,814,550,1659,603,37,207,91,33,116,268,98,129,180,176,610,290,47,88,72,0,0,114,170,51,28,9,159,163,49,5,18,65,63,51,18,0,24,20,5,0
Frontal Mid L.15,5,40,4,6,93,0,295,62,64,68,3,3,12,6,1,72,0,2126,129,0,1870,668,209,104,0,604,170,26,521,609,24,43,55,0,4,78,92,24,0,163,55,81,78,0,19,4,0,0,46,12,0,5,0,43,19,2,0,2,9,3,2,3,1,0,0,0,0
Frontal Mid R.6,21,128,137,73,183,341,813,1676,197,608,691,24,114,198,100,73,331,3508,2342,6155,4664,15141,293,591,1763,1348,1125,5626,1633,6729,4327,74,249,233,94,178,524,524,1213,519,531,3003,656,700,150,145,0,0,191,939,783,26,75,366,433,462,11,39,75,284,413,29,8,58,172,65,0
Frontal Sup R.4,15,109,58,47,239,59,693,811,185,413,235,32,119,107,54,188,11,3992,1694,1093,4153,7523,571,592,181,1424,973,1810,1310,4032,1719,87,406,137,104,239,631,321,283,462,538,1650,504,181,160,152,7,1,165,519,202,67,19,311,379,191,10,43,105,159,180,55,10,73,81,26,0
Frontal Sup R.5,17,98,84,52,151,150,558,930,152,406,338,20,96,134,58,99,90,2649,1378,2344,3435,7599,311,438,583,1022,760,2427,962,3810,1833,49,202,118,55,154,410,357,531,302,395,1769,494,235,82,107,0,0,125,518,277,28,43,242,374,250,6,37,86,149,233,25,11,57,103,24,0
Frontal Inf Orb L.2,4,17,4,2,28,0,96,34,12,13,4,0,2,0,0,17,0,441,56,0,437,241,37,15,0,73,20,26,142,89,17,14,0,0,1,7,11,0,0,28,10,4,5,1,2,0,0,0,5,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontal Mid Orb L.3,5,38,6,4,73,2,238,70,70,44,5,7,12,2,1,50,0,1227,106,30,1144,569,148,60,1,571,109,48,394,376,12,31,74,6,12,102,72,5,2,151,61,33,64,0,41,10,0,0,56,10,1,5,0,44,11,0,2,3,12,5,1,0,0,2,0,0,0
Frontal Sup Orb L.1,10,30,16,29,24,9,149,100,25,100,34,5,30,33,44,6,1,415,86,74,850,642,16,38,14,224,66,91,241,623,133,14,37,10,5,20,56,22,22,52,89,164,85,0,14,13,0,0,15,166,33,7,9,40,61,6,0,6,6,64,55,7,0,20,30,40,0
Frontal Sup Orb L.3,12,28,29,37,25,17,172,152,25,106,89,3,22,61,53,9,2,552,153,126,932,1047,22,49,33,220,47,248,301,776,288,20,20,4,6,21,51,49,70,70,109,286,85,33,9,16,0,0,11,157,80,6,9,41,68,55,0,4,9,45,113,5,3,10,52,45,0
Frontal Mid Orb R.3,8,26,19,9,29,14,164,125,16,37,33,4,6,6,3,11,2,618,130,130,977,955,30,22,25,133,31,130,317,314,124,12,44,14,4,7,21,11,12,44,27,50,10,11,7,6,0,0,3,14,11,2,0,10,4,6,2,2,2,3,2,0,0,1,1,0,0
Frontal Mid L.16,9,70,28,8,217,37,522,415,113,63,39,22,19,7,1,316,20,4547,1208,773,3695,4474,525,104,58,1196,52,272,1084,1142,308,92,384,83,35,175,99,13,26,319,78,160,65,10,85,31,7,7,81,8,4,22,0,47,20,6,8,8,11,3,2,5,0,0,0,0,0
Frontal Mid R.19,12,97,40,26,219,51,625,609,167,288,101,13,72,45,23,162,24,3661,1285,1108,3887,5928,513,457,124,1274,805,973,1159,2981,748,83,171,58,36,203,454,211,99,399,338,758,402,33,86,47,0,0,122,274,63,45,16,228,200,40,3,10,70,105,62,8,1,36,25,8,0
Frontal Inf Tri R.2,9,72,19,17,168,8,483,295,163,167,42,9,48,25,9,180,0,2910,671,167,2786,2903,456,246,9,1203,362,390,871,1825,325,62,141,15,7,279,281,58,28,415,213,403,253,16,51,26,0,0,204,100,13,26,2,192,100,27,4,5,70,31,21,14,0,14,10,0,0
Frontal Inf Orb R.5,6,35,6,9,38,0,258,77,63,74,8,0,12,8,4,7,0,1116,88,0,1604,733,53,57,0,561,141,72,511,710,58,14,0,0,1,67,43,20,0,186,82,91,100,1,15,0,0,0,82,31,2,1,0,42,17,5,0,0,5,13,4,0,0,2,3,0,0
Frontal Inf Tri R.5,10,76,25,20,188,15,516,395,171,195,62,5,42,31,12,174,0,3316,960,362,3080,3982,566,350,29,1391,385,592,885,2270,510,69,81,11,15,278,281,72,44,468,196,532,341,26,37,18,0,0,199,131,26,20,3,149,82,38,0,6,58,46,30,3,1,10,12,1,0
Frontal Inf Orb R.3,5,21,6,4,29,2,99,55,12,19,5,0,5,2,1,13,0,415,79,29,614,385,28,15,1,79,18,22,128,132,27,9,0,0,0,6,22,2,2,19,11,19,4,0,3,0,0,0,3,6,1,0,0,4,6,0,0,0,1,0,1,0,0,1,0,0,0
Frontal Mid Orb R.2,11,86,34,21,185,41,408,493,179,225,73,15,56,37,14,180,19,2598,996,813,2323,3848,478,303,79,1045,589,719,593,2067,493,52,166,64,38,228,368,119,79,245,170,576,387,22,81,44,0,0,186,177,27,25,15,203,158,27,4,12,65,61,45,10,0,20,14,3,0
Frontal Mid Orb R.4,5,37,6,4,77,2,241,70,72,48,5,6,9,2,1,60,0,1367,128,31,1282,587,210,85,1,547,111,56,417,412,12,25,55,5,12,118,51,6,2,176,53,33,82,0,41,9,0,0,60,11,1,7,0,36,8,0,2,2,9,6,1,0,0,1,0,0,0
Putamen L.1,2,4,1,0,2,0,20,4,0,0,0,0,0,0,0,0,0,50,2,0,81,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putamen R.1,3,15,3,0,25,1,68,30,21,0,0,0,0,0,0,15,0,319,50,15,346,195,42,0,0,113,0,0,81,42,0,11,0,0,0,22,0,0,0,32,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putamen L.3,5,10,8,2,4,5,44,28,8,8,4,0,2,1,0,0,1,106,10,23,255,137,3,3,2,53,0,16,27,58,6,2,0,0,0,3,3,3,2,11,9,4,10,0,0,0,0,0,4,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
Frontal Inf Oper L.1,3,24,0,3,72,0,158,0,25,30,0,0,9,0,1,121,0,1420,0,0,1101,0,108,64,0,234,63,0,331,235,0,44,0,0,0,31,58,0,0,49,31,0,25,0,2,0,0,0,5,9,0,11,0,15,0,0,0,0,5,6,0,0,0,1,0,0,0
Precentral L.2,5,31,3,7,75,0,209,35,21,55,2,1,16,5,3,113,0,1575,69,0,1513,328,74,91,0,214,78,13,434,437,10,45,17,0,2,18,99,11,0,64,75,47,31,0,10,1,0,0,4,21,0,14,0,16,18,1,0,1,4,13,2,1,0,3,2,0,0
Precentral L.9,6,34,11,4,63,6,212,112,45,34,13,2,10,0,1,50,0,1140,196,78,1644,939,137,44,9,375,50,104,313,356,56,25,20,4,8,31,56,0,0,85,48,32,41,3,7,4,0,0,28,6,3,7,0,18,0,0,0,0,10,8,0,0,0,0,0,0,0
Rolandic Oper L.1,6,40,7,8,80,0,246,85,56,89,11,2,11,6,3,58,0,1475,149,0,1773,758,149,150,0,430,208,119,451,666,60,30,26,0,7,45,62,26,0,132,42,64,116,3,19,7,0,0,45,41,3,9,0,28,22,4,0,0,9,9,4,1,0,1,1,0,0
Postcentral L.4,11,59,32,23,97,35,574,324,85,184,73,9,32,37,20,82,14,3465,516,481,4923,4009,206,199,75,1148,308,554,1837,2232,358,126,146,38,16,100,158,115,58,503,221,409,233,22,42,23,0,0,84,189,42,12,16,77,68,24,1,10,11,44,56,7,0,17,15,8,0
Postcentral L.9,14,77,62,29,110,105,558,670,131,209,193,12,49,43,23,71,80,2675,931,1620,4364,6254,176,186,307,1138,351,1376,1104,2776,1068,49,155,64,51,169,204,76,202,351,271,659,264,142,72,52,0,0,151,192,135,12,19,136,93,42,2,15,39,69,48,3,1,18,15,10,0
Precentral L.5,3,24,2,1,76,0,178,27,27,9,1,1,5,0,0,138,0,1624,70,0,1237,273,132,23,0,240,3,8,382,110,4,40,14,0,2,40,37,0,0,68,23,5,5,0,9,1,0,0,6,0,0,5,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0
Precentral R.14,13,86,40,38,205,57,700,669,200,277,98,5,38,73,58,276,42,4720,1926,1492,5274,7632,614,354,104,1942,364,717,1440,3910,1182,136,75,31,37,337,129,87,149,608,221,959,516,4,57,12,0,0,233,479,103,2,45,163,138,17,1,5,33,101,115,7,3,14,85,48,0
Temporal Inf L.3,5,19,6,4,19,1,96,43,11,17,6,2,6,3,0,2,0,354,38,8,516,296,18,8,0,71,13,24,124,121,22,3,19,2,2,3,16,2,2,18,16,22,7,1,5,3,0,0,2,0,0,2,0,5,7,2,0,0,2,0,0,1,0,0,0,0,0
Temporal Pole Mid R.1,8,32,17,11,43,11,143,122,30,66,28,4,14,13,4,30,3,625,158,113,771,714,52,62,11,131,74,142,137,401,86,23,30,7,7,22,44,34,18,48,44,103,42,9,15,12,0,0,16,28,7,10,3,32,31,8,0,2,7,7,9,2,0,3,2,0,0
Fusiform R.8,5,27,5,5,38,1,111,54,34,38,5,3,5,2,2,21,0,455,74,15,632,385,51,37,0,186,69,31,126,189,28,21,29,2,5,38,14,3,2,59,9,24,42,0,11,7,0,0,18,18,2,2,0,13,5,0,0,0,2,5,0,0,0,0,1,0,0
Temporal Pole Sup R.4,12,47,42,24,68,55,209,314,36,121,107,13,28,41,17,47,28,1052,429,589,1273,1921,75,127,131,213,118,492,270,824,384,17,114,60,11,33,104,65,104,53,68,370,57,45,42,32,1,1,9,93,59,3,17,32,54,49,4,15,11,28,38,13,0,13,20,4,0
Frontal Inf Orb L.4,4,12,5,1,6,2,41,32,9,4,2,0,0,0,0,1,0,72,17,20,214,145,5,1,1,46,4,8,30,45,8,1,0,0,2,2,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temporal Pole Mid R.4,10,45,31,14,53,43,198,258,45,83,49,6,26,21,7,22,28,811,269,508,1068,1559,61,71,65,253,114,247,202,662,180,22,42,23,10,30,80,49,52,52,83,227,51,3,34,17,0,0,18,43,19,16,7,44,50,13,0,4,15,18,14,2,2,11,6,1,0
Temporal Inf R.2,5,34,6,4,62,2,226,73,40,33,4,5,10,4,0,35,0,1181,120,33,1193,672,94,37,1,321,60,25,379,300,21,28,53,5,10,29,53,9,1,130,57,46,18,0,22,6,0,0,21,0,0,3,1,29,13,2,2,1,5,0,0,3,0,0,0,0,0
Temporal Pole Mid R.3,4,26,3,3,50,0,107,34,27,24,3,1,9,0,1,37,0,561,53,0,484,220,71,28,0,126,39,22,98,132,13,16,7,0,0,17,52,0,0,43,34,9,14,0,6,2,0,0,14,6,1,5,0,20,0,0,0,0,5,6,0,0,0,1,0,0,0
Temporal Pole Sup R.1,9,38,12,24,63,4,197,104,21,152,17,4,20,38,25,44,0,1020,179,54,1297,723,54,186,4,121,218,95,290,876,77,20,43,3,6,14,101,84,7,37,62,284,64,1,19,11,0,0,3,189,3,4,9,22,54,16,1,7,6,39,35,6,4,6,38,9,0
Insula R.3,6,31,2,13,50,0,159,20,23,83,0,1,25,8,12,31,0,765,33,0,916,128,54,96,0,144,117,0,140,394,0,17,9,0,7,10,91,15,0,27,112,58,32,0,16,0,0,0,7,83,0,12,0,51,22,0,0,1,8,27,0,3,1,15,10,4,0
Hippocampus R.2,12,38,35,31,48,34,209,216,19,162,94,7,13,60,32,27,10,823,255,314,1465,1405,31,184,80,124,178,439,318,1074,272,20,65,15,7,8,51,134,95,38,48,392,64,21,19,41,0,0,3,214,69,4,11,22,38,64,0,8,1,25,77,4,8,3,49,11,0
Parietal Inf L.6,16,138,67,53,427,100,1258,1026,354,678,245,41,142,148,67,599,64,10336,2716,2071,10769,12155,1336,1614,285,4138,1900,2695,3783,9312,1652,315,641,231,90,694,1360,730,393,1413,814,2339,1497,149,305,162,8,5,612,1035,174,131,81,587,647,206,30,66,157,330,299,70,7,76,125,37,0
Parietal Inf R.1,14,138,53,38,491,68,1126,975,292,515,174,27,125,84,38,863,33,10244,3152,1756,9346,12064,1567,1375,197,3027,1443,2174,2741,6518,1512,296,461,114,55,590,1303,397,199,879,645,1720,920,79,180,100,0,2,284,580,129,123,23,432,351,145,14,39,124,223,129,39,5,77,44,18,0
Parietal Inf R.4,17,123,72,64,285,101,1206,908,216,738,290,34,127,197,92,253,31,8557,1815,1714,10552,11127,651,1388,375,2631,1916,2603,3909,8942,1764,230,471,162,86,319,921,1213,398,851,872,2411,1148,219,274,167,3,2,179,1342,209,63,142,499,615,264,15,66,97,329,483,68,20,80,180,59,0
Angular R.4,16,150,64,56,485,74,1191,1115,275,741,261,38,159,152,73,767,28,9970,3293,1688,9957,13455,1408,1820,224,2546,2128,3126,2980,8122,2241,220,587,163,76,482,1473,730,362,811,855,2691,1052,169,258,190,4,2,260,1111,231,120,40,539,627,282,15,75,152,384,288,64,19,87,139,38,0
SupraMarginal R.1,10,100,32,13,276,46,861,624,246,150,49,13,50,20,5,281,29,6694,1756,1261,7068,8040,844,233,79,2738,400,529,1789,2845,482,144,201,58,47,467,301,51,31,652,371,526,253,11,95,19,0,0,261,52,13,46,17,199,79,11,7,14,76,33,18,5,0,11,0,1,0
Parietal Inf L.4,6,50,5,10,132,0,629,70,102,92,6,4,40,8,6,131,0,5262,171,0,5671,985,356,142,0,1562,147,43,2169,1225,39,149,75,0,15,178,246,22,0,542,452,80,116,1,46,6,0,0,96,51,1,37,0,133,55,2,1,1,49,28,7,8,0,14,3,1,0
Postcentral L.12,6,56,5,10,171,1,616,93,207,137,5,3,22,7,7,173,0,5610,259,28,4799,1251,869,326,0,2871,353,74,1770,1872,31,186,59,2,15,559,208,22,2,1014,179,144,468,0,41,3,0,0,491,102,2,11,1,126,12,0,0,4,24,39,5,2,0,5,3,2,0
Parietal Inf L.8,9,73,21,15,198,21,758,320,236,164,30,16,34,24,9,184,10,6339,794,448,6158,4008,921,352,21,3178,277,291,2127,2834,189,195,309,52,38,579,219,67,32,1055,304,401,498,3,123,30,0,0,508,113,8,19,12,162,65,7,7,10,45,34,24,14,0,10,7,2,0
SupraMarginal R.2,12,96,31,35,315,30,942,455,202,425,74,12,76,72,44,501,8,8208,1276,621,8866,5703,1160,1238,65,2385,843,748,3168,5066,494,248,273,31,62,415,671,341,68,742,575,1017,851,11,109,51,0,0,204,665,48,62,40,296,232,54,2,19,83,184,104,16,3,33,66,28,0
SupraMarginal R.6,14,114,57,34,370,96,1047,909,267,397,166,20,68,64,38,594,69,9103,2569,2175,9365,11367,1397,1253,268,2936,588,1896,3233,5883,1316,262,388,118,73,555,615,209,212,882,470,1173,881,64,153,77,0,0,290,536,134,53,32,297,163,59,6,22,79,159,90,15,0,25,49,24,0
Angular R.2,19,141,103,68,297,200,1206,1488,289,688,471,37,144,209,89,240,157,8027,3013,4018,10626,17864,730,1084,807,3210,1555,4704,2982,8765,3449,173,493,236,101,404,802,642,847,942,885,3254,1103,395,225,228,1,2,386,981,460,62,111,579,636,428,14,68,148,308,412,63,32,94,178,49,0
Parietal Inf L.7,11,121,24,31,463,13,1050,437,268,471,59,26,125,59,34,923,1,10155,1392,311,9045,5415,1583,1287,20,2888,1507,770,2840,5210,454,234,474,31,58,493,1356,334,53,823,708,965,826,10,216,68,3,0,232,584,32,124,7,499,318,55,15,50,147,228,80,58,7,72,50,15,0
Parietal Sup L.9,18,176,96,57,523,197,1407,1739,413,729,393,73,189,159,67,743,181,10639,4513,4741,13882,21256,1674,1715,723,3978,1912,4587,3636,10140,3489,262,1142,510,190,757,1617,664,733,1194,956,3352,1222,265,490,355,10,8,505,967,342,124,52,779,705,307,36,105,197,320,283,123,17,119,124,33,0
Angular R.3,13,146,42,36,518,55,1244,821,370,527,105,54,148,87,39,753,32,11746,2400,1440,12247,10650,1853,1391,112,3982,1703,1246,3619,6913,1015,235,964,186,113,743,1490,501,146,1147,783,1479,986,28,396,143,9,9,468,648,48,123,52,565,494,64,30,86,173,230,150,98,5,89,60,18,0
Parietal Sup L.2,15,154,55,50,480,68,1549,1075,409,667,192,43,164,127,68,721,28,12527,3041,1812,16964,15742,1797,1490,194,4729,1910,2247,5699,9892,1993,325,782,179,111,733,1441,602,265,1823,1111,2296,1261,87,347,181,16,2,623,996,159,103,51,709,599,163,18,85,191,361,235,80,15,100,125,43,0
Parietal Sup R.6,18,180,99,54,514,228,1423,1858,397,692,378,62,193,144,66,696,242,10920,4617,6041,13228,22690,1406,1530,849,4119,2006,4271,3950,9976,3503,235,977,403,203,655,1565,653,700,1128,994,3144,1119,213,393,295,13,6,400,975,331,172,54,664,715,228,42,106,231,345,271,119,11,110,128,33,0
Occipital Sup R.8,18,170,86,67,421,141,1699,1610,468,860,373,38,172,207,95,449,79,12096,3560,3754,18156,23387,1433,1699,527,5454,2297,4522,6345,13078,3751,320,571,211,122,773,1333,952,647,2144,1145,3714,1700,251,430,216,1,2,676,1335,357,88,98,825,800,378,22,87,217,440,416,66,41,94,206,60,0
Frontal Mid R.17,16,113,73,47,204,129,879,1049,191,430,265,14,94,105,61,129,90,5047,1904,2758,5865,11837,396,543,458,1762,898,2294,1932,5114,2032,114,122,84,57,191,448,316,366,589,536,1658,523,137,110,74,0,0,175,634,252,45,35,309,292,144,9,14,65,203,205,18,6,53,86,41,0
Parietal Inf R.2,7,74,4,17,328,0,719,62,173,244,6,4,65,8,21,753,0,7822,140,0,6533,861,1355,883,0,2011,546,48,1995,2489,49,254,87,0,12,415,681,62,0,607,441,72,542,0,39,10,2,0,181,333,4,104,0,237,67,0,1,2,70,123,12,7,0,35,4,15,0
SupraMarginal R.5,8,83,8,20,352,0,747,172,217,289,16,3,57,16,24,792,0,7913,656,0,7133,2247,1561,976,0,2383,623,220,2217,3185,163,228,107,0,9,522,609,64,0,693,378,352,657,3,53,10,0,0,246,379,11,79,0,224,59,6,1,5,69,131,23,3,0,27,11,16,0
Calcarine R.5,21,236,80,130,541,105,3507,1472,1115,1644,419,74,728,367,439,297,40,23669,3249,2503,23671,23801,2492,2614,456,14353,3784,4979,17926,28686,2501,869,1583,232,355,2349,3454,1034,642,9130,9563,7506,5147,187,1272,310,0,2,3203,5360,847,429,176,5262,2202,348,64,249,2353,2881,1361,454,30,1729,949,949,0
Thalamus R.1,5,57,5,5,131,0,619,118,315,66,6,0,22,3,1,60,0,4294,277,0,7336,1712,580,117,0,4352,116,83,2809,1407,69,146,0,0,16,841,78,2,0,1737,149,87,273,1,8,0,0,0,1170,11,1,26,0,156,10,2,0,0,97,14,1,0,0,2,0,0,0
Cingulum Ant R.1,5,29,6,4,30,2,207,67,53,35,5,1,6,2,1,8,0,786,66,34,1616,644,56,25,1,437,64,43,446,383,22,34,2,1,3,37,28,4,2,164,42,29,54,0,4,2,0,0,54,7,1,0,0,17,6,0,0,0,6,5,1,0,0,0,0,0,0
Cingulum Ant R.4,9,65,20,16,140,10,468,281,138,131,47,8,46,16,11,85,0,2724,582,203,3034,2725,439,133,18,1087,197,365,1042,1607,321,63,123,16,53,211,261,27,24,458,198,300,186,20,74,26,5,0,151,91,23,24,0,139,55,13,6,4,46,37,23,7,0,24,0,5,0
Cingulum Ant R.2,2,4,1,0,1,0,10,4,1,0,0,0,0,0,0,0,0,6,1,0,46,14,0,0,0,9,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontal Sup Medial R.1,9,55,7,29,84,0,428,91,78,235,7,3,54,35,42,48,0,2009,157,0,2749,918,152,208,0,761,419,51,965,1980,53,32,34,0,12,68,263,72,0,226,327,342,256,0,42,3,0,0,49,373,1,15,0,150,118,6,1,8,31,121,27,10,8,34,56,28,0
Frontal Mid R.9,10,89,23,22,185,14,667,350,217,243,58,12,92,26,22,117,0,3990,571,298,4033,3592,526,305,28,1906,662,548,1212,2615,329,79,189,21,47,289,522,92,41,579,525,556,429,19,119,25,1,0,280,238,41,67,1,329,127,18,5,14,152,133,33,27,0,55,18,11,0
Frontal Sup Orb L.2,9,56,17,19,72,10,237,183,102,145,30,11,49,29,15,20,2,1054,205,129,1366,1205,133,120,11,570,287,198,337,1021,128,23,84,27,10,101,175,54,21,121,113,308,216,5,51,19,0,0,100,122,11,11,9,111,109,17,4,11,55,49,29,14,0,24,17,4,0
Frontal Med Orb R.2,15,57,55,50,76,37,284,455,82,235,250,1,53,104,64,41,3,1449,628,436,1744,2945,128,208,100,594,300,1248,502,1842,1187,33,6,2,8,85,205,151,213,136,150,918,257,241,27,8,0,0,72,269,271,10,19,123,152,205,0,2,39,112,187,1,15,28,67,44,0
